"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
0 1 3 24 "GO:0009886" "post-embryonic animal morphogenesis" 1
0 1 2 194 "GO:0009887" "animal organ morphogenesis" 1
0 0.856948754568992 3 245 "GO:0009888" "tissue development" 1
0 1 3 24 "GO:0009913" "epidermal cell differentiation" 1
0 1 2 10 "GO:0009948" "anterior/posterior axis specification" 1
0 1 4 12 "GO:0009950" "dorsal/ventral axis specification" 1
0 0.379349381619908 2 61 "GO:0009952" "anterior/posterior pattern specification" 1
0 1 4 39 "GO:0009953" "dorsal/ventral pattern formation" 1
0 1 2 10 "GO:0009954" "proximal/distal pattern formation" 1
0 0.00722510243035277 3 538 "GO:0009968;GO:0010648;GO:0023057;GO:0048585" "negative regulation of response to stimulus" 0.0805309734513274
0 1 2 29 "GO:0010001" "glial cell differentiation" 1
0 1 2 164 "GO:0010035" "response to inorganic substance" 1
0 1 3 107 "GO:0010038" "response to metal ion" 1
0 1 2 6 "GO:0010039" "response to iron ion" 1
0 1 5 9 "GO:0010042" "response to manganese ion" 1
0 1 4 13 "GO:0010043" "response to zinc ion" 1
0 1 2 6 "GO:0010092" "specification of animal organ identity" 1
0 1 7 10 "GO:0010155" "regulation of proton transport" 1
0 1 3 11 "GO:0010165" "response to X-ray" 1
0 1 2 13 "GO:0010171;GO:0010172" "body morphogenesis" 1
0 1 2 62 "GO:0010212" "response to ionizing radiation" 1
0 1 2 7 "GO:0010224" "response to UV-B" 1
0 1 2 11 "GO:0010225" "response to UV-C" 1
0 1 4 6 "GO:0010226" "response to lithium ion" 1
0 0.655570886394422 2 285 "GO:0010243;GO:1901698" "response to nitrogen compound" 1
0 1 2 5 "GO:0010259" "multicellular organism aging" 1
0 1 3 5 "GO:0010269" "response to selenium ion" 1
0 1 3 27 "GO:0010332" "response to gamma radiation" 1
0 1 2 44 "GO:0010389;GO:1902749" "regulation of cell cycle G2/M phase transition" 1
0 1 2 13 "GO:0010390" "histone monoubiquitination" 1
0 1 2 5 "GO:0010447" "response to acidic pH" 1
0 1 2 19 "GO:0010453" "regulation of cell fate commitment" 1
0 1 3 7 "GO:0010454" "negative regulation of cell fate commitment" 1
0 1 3 7 "GO:0010457" "centriole-centriole cohesion" 1
0 1 2 7 "GO:0010458" "exit from mitosis" 1
0 1 2 6 "GO:0010463" "mesenchymal cell proliferation" 1
0 0.323368897473838 3 50 "GO:0010467" "gene expression" 1
0 1 3 32 "GO:0010469" "regulation of signaling receptor activity" 1
0 1 3 5 "GO:0010470" "regulation of gastrulation" 1
0 0.272874762944999 4 132 "GO:0010506" "regulation of autophagy" 1
0 1 2 28 "GO:0010507" "negative regulation of autophagy" 1
0 0.421754535347908 2 70 "GO:0010508" "positive regulation of autophagy" 1
0 1 3 20 "GO:0010518;GO:0010517;GO:0060193" "positive regulation of lipase activity" 1
0 0.00112356602821693 2 27 "GO:0010522" "regulation of calcium ion transport into cytosol" 0.0118055555555556
0 1 4 6 "GO:0010523;GO:0051284" "negative regulation of calcium ion transport into cytosol" 1
0 0.000118575744580053 3 13 "GO:0010524" "positive regulation of calcium ion transport into cytosol" 0.0025
0 1 4 8 "GO:0010529;GO:0010528" "regulation of transposition" 1
0 2.38609481464349e-05 2 8 "GO:0010543" "regulation of platelet activation" 0
0 1 3 9 "GO:0010559;GO:1903018" "regulation of glycoprotein metabolic process" 1
0 1 2 6 "GO:0010560;GO:1903020" "positive regulation of glycoprotein metabolic process" 1
0 0.863735264086942 5 251 "GO:0010564" "regulation of cell cycle process" 1
0 1 3 41 "GO:0010565" "regulation of cellular ketone metabolic process" 1
0 1 6 15 "GO:0010566;GO:0090030;GO:0046885" "regulation of ketone biosynthetic process" 1
0 1 3 22 "GO:0010569" "regulation of double-strand break repair via homologous recombination" 1
0 1 2 7 "GO:0010575;GO:0010574" "regulation of vascular endothelial growth factor production" 1
0 1 2 22 "GO:0010586" "miRNA metabolic process" 1
0 1 3 14 "GO:0010591;GO:1902743" "regulation of lamellipodium organization" 1
0 1 2 6 "GO:0010592" "positive regulation of lamellipodium assembly" 1
0 1 3 47 "GO:0010594" "regulation of endothelial cell migration" 1
0 1 2 35 "GO:0010595" "positive regulation of endothelial cell migration" 1
0 1 4 181 "GO:0010608" "posttranscriptional regulation of gene expression" 1
0 1 4 19 "GO:0010611;GO:0014743;GO:0043502" "regulation of muscle adaptation" 1
0 1 3 7 "GO:0010613;GO:0014742" "positive regulation of cardiac muscle hypertrophy" 1
0 1 6 9 "GO:0010614;GO:0014741" "negative regulation of cardiac muscle hypertrophy" 1
0 0.0465500395044849 4 621 "GO:0010629" "negative regulation of gene expression" 0.25725
0 0.26820416442757 2 40 "GO:0010631" "epithelial cell migration" 1
0 1 2 98 "GO:0010632" "regulation of epithelial cell migration" 1
0 1 2 9 "GO:0010633" "negative regulation of epithelial cell migration" 1
0 1 2 72 "GO:0010634" "positive regulation of epithelial cell migration" 1
0 1 4 10 "GO:0010635" "regulation of mitochondrial fusion" 1
0 1 3 7 "GO:0010637" "negative regulation of mitochondrial fusion" 1
0 1 2 238 "GO:0010638" "positive regulation of organelle organization" 1
0 1 6 129 "GO:0010639" "negative regulation of organelle organization" 1
0 1 2 8 "GO:0010642;GO:0010640" "regulation of platelet-derived growth factor receptor signaling pathway" 1
0 1 2 6 "GO:0010649" "regulation of cell communication by electrical coupling" 1
0 1 2 16 "GO:0010656;GO:0010660" "regulation of muscle cell apoptotic process" 1
0 1 2 9 "GO:0010664;GO:0010662" "regulation of striated muscle cell apoptotic process" 1
0 1 2 7 "GO:0010665" "regulation of cardiac muscle cell apoptotic process" 1
0 1 2 5 "GO:0010667" "negative regulation of cardiac muscle cell apoptotic process" 1
0 1 2 9 "GO:0010669;GO:0030277" "epithelial structure maintenance" 1
0 1 3 11 "GO:0010677;GO:0045912" "negative regulation of cellular carbohydrate metabolic process" 1
0 1 2 47 "GO:0010718;GO:0010717" "regulation of epithelial to mesenchymal transition" 1
0 1 2 6 "GO:0010719" "negative regulation of epithelial to mesenchymal transition" 1
0 0.0173026968302947 2 71 "GO:0010721;GO:0050768;GO:0051961" "negative regulation of cell development" 0.14290780141844
0 1 5 7 "GO:0010737" "protein kinase A signaling" 1
0 1 2 8 "GO:0010738" "regulation of protein kinase A signaling" 1
0 1 4 8 "GO:0010752" "regulation of cGMP-mediated signaling" 1
0 1 3 5 "GO:0010761" "fibroblast migration" 1
0 1 6 10 "GO:0010762" "regulation of fibroblast migration" 1
0 1 2 7 "GO:0010763" "positive regulation of fibroblast migration" 1
0 1 4 31 "GO:0010770;GO:0010769" "regulation of cell morphogenesis involved in differentiation" 1
0 1 6 11 "GO:0010799" "regulation of peptidyl-threonine phosphorylation" 1
0 1 4 7 "GO:0010800" "positive regulation of peptidyl-threonine phosphorylation" 1
0 1 4 10 "GO:0010803" "regulation of tumor necrosis factor-mediated signaling pathway" 1
0 1 2 53 "GO:0010810" "regulation of cell-substrate adhesion" 1
0 1 2 28 "GO:0010811" "positive regulation of cell-substrate adhesion" 1
0 1 3 14 "GO:0010812" "negative regulation of cell-substrate adhesion" 1
0 1 4 6 "GO:0010815" "bradykinin catabolic process" 1
0 0.403549182783742 3 178 "GO:0010817" "regulation of hormone levels" 1
0 1 2 64 "GO:0010821" "regulation of mitochondrion organization" 1
0 1 2 25 "GO:0010822" "positive regulation of mitochondrion organization" 1
0 1 2 21 "GO:0010823" "negative regulation of mitochondrion organization" 1
0 1 6 17 "GO:0010824;GO:0046605" "regulation of centrosome cycle" 1
0 1 4 5 "GO:0010826;GO:0046606" "negative regulation of centrosome duplication" 1
0 1 2 7 "GO:0010828" "positive regulation of glucose transmembrane transport" 1
0 1 3 5 "GO:0010829" "negative regulation of glucose transmembrane transport" 1
0 1 2 5 "GO:0010830" "regulation of myotube differentiation" 1
0 1 6 9 "GO:0010837" "regulation of keratinocyte proliferation" 1
0 1 2 16 "GO:0010842" "retina layer formation" 1
0 1 5 11 "GO:0010862" "positive regulation of pathway-restricted SMAD protein phosphorylation" 1
0 1 7 11 "GO:0010863;GO:1900274" "positive regulation of phospholipase C activity" 1
0 1 2 7 "GO:0010867;GO:0010866" "regulation of triglyceride biosynthetic process" 1
0 1 2 6 "GO:0010875;GO:0010874" "positive regulation of cholesterol efflux" 1
0 1 2 8 "GO:0010882;GO:0010881;GO:0010880" "regulation of cardiac muscle contraction by calcium ion signaling" 1
0 1 2 11 "GO:0010883" "regulation of lipid storage" 1
0 1 2 7 "GO:0010896" "regulation of triglyceride catabolic process" 1
0 1 2 28 "GO:0010906" "regulation of glucose metabolic process" 1
0 1 4 5 "GO:0010907;GO:0010676" "positive regulation of glucose metabolic process" 1
0 1 3 5 "GO:0010917;GO:0045837" "negative regulation of mitochondrial membrane potential" 1
0 1 2 25 "GO:0010921" "regulation of phosphatase activity" 1
0 1 2 10 "GO:0010922" "positive regulation of phosphatase activity" 1
0 1 2 13 "GO:0010923" "negative regulation of phosphatase activity" 1
0 1 3 24 "GO:0010927" "cellular component assembly involved in morphogenesis" 1
0 1 5 14 "GO:0010939" "regulation of necrotic cell death" 1
0 1 3 7 "GO:0010940" "positive regulation of necrotic cell death" 1
0 1 2 89 "GO:0010948" "negative regulation of cell cycle process" 1
0 1 2 64 "GO:0010950;GO:0010952;GO:0043280;GO:2001056" "positive regulation of peptidase activity" 1
0 1 6 17 "GO:0010951;GO:0010466" "negative regulation of peptidase activity" 1
0 1 2 6 "GO:0010954;GO:1903319" "positive regulation of protein processing" 1
0 1 3 7 "GO:0010955;GO:1903318" "negative regulation of protein processing" 1
0 0.0214422642615822 2 77 "GO:0010959" "regulation of metal ion transport" 0.161
0 1 2 7 "GO:0010960" "magnesium ion homeostasis" 1
0 1 4 5 "GO:0010968" "regulation of microtubule nucleation" 1
0 1 4 78 "GO:0010970;GO:0030705;GO:0099111" "microtubule-based transport" 1
0 1 3 9 "GO:0010971;GO:1902751" "positive regulation of cell cycle G2/M phase transition" 1
0 1 2 178 "GO:0010975" "regulation of neuron projection development" 1
0 1 3 65 "GO:0010976" "positive regulation of neuron projection development" 1
0 1 2 73 "GO:0010977;GO:0031345" "negative regulation of cell projection organization" 1
0 1 2 8 "GO:0010984;GO:0010988" "regulation of lipoprotein particle clearance" 1
0 1 5 5 "GO:0010985" "negative regulation of lipoprotein particle clearance" 1
0 1 4 5 "GO:0010996" "response to auditory stimulus" 1
0 0.666949321263635 3 291 "GO:0012501;GO:0008219;GO:0006915" "cell death" 1
0 1 5 7 "GO:0014002" "astrocyte development" 1
0 1 5 8 "GO:0014003" "oligodendrocyte development" 1
0 3.55962154076112e-05 5 9 "GO:0014014" "negative regulation of gliogenesis" 0
0 1 5 20 "GO:0014029" "neural crest formation" 1
0 1 3 22 "GO:0014032;GO:0014031" "mesenchymal cell development" 1
0 1 2 7 "GO:0014033" "neural crest cell differentiation" 1
0 1 2 8 "GO:0014041;GO:1903429" "regulation of cell maturation" 1
0 1 5 8 "GO:0014044" "Schwann cell development" 1
0 1 3 7 "GO:0014049;GO:0014048" "regulation of glutamate secretion" 1
0 1 3 19 "GO:0014059;GO:0050433" "regulation of catecholamine secretion" 1
0 1 5 6 "GO:0014065" "phosphatidylinositol 3-kinase signaling" 1
0 0.00664533319803455 2 50 "GO:0014066" "regulation of phosphatidylinositol 3-kinase signaling" 0.0788288288288288
0 1 2 16 "GO:0014067" "negative regulation of phosphatidylinositol 3-kinase signaling" 1
0 0.00138839856836415 2 29 "GO:0014068" "positive regulation of phosphatidylinositol 3-kinase signaling" 0.0203947368421053
0 0.46247986062023 2 200 "GO:0014070" "response to organic cyclic compound" 1
0 1 2 31 "GO:0014074;GO:0046683" "response to purine-containing compound" 1
0 1 2 45 "GO:0014706;GO:0060537" "muscle tissue development" 1
0 1 2 10 "GO:0014812" "muscle cell migration" 1
0 1 2 11 "GO:0014823" "response to activity" 1
0 1 5 5 "GO:0014832;GO:0014848" "urinary tract smooth muscle contraction" 1
0 1 5 5 "GO:0014857" "regulation of skeletal muscle cell proliferation" 1
0 1 3 5 "GO:0014896" "muscle hypertrophy" 1
0 1 3 5 "GO:0014902" "myotube differentiation" 1
0 1 4 17 "GO:0014910" "regulation of smooth muscle cell migration" 1
0 1 7 12 "GO:0014911" "positive regulation of smooth muscle cell migration" 1
0 1 2 5 "GO:0014912" "negative regulation of smooth muscle cell migration" 1
0 1 2 9 "GO:0015012;GO:0030201" "heparan sulfate proteoglycan metabolic process" 1
0 0.99327065511571 2 611 "GO:0015031;GO:0015833;GO:0045184;GO:0042886" "establishment of protein localization" 1
0 1 2 21 "GO:0015074" "DNA integration" 1
0 1 2 99 "GO:0015672" "monovalent inorganic cation transport" 1
0 1 8 5 "GO:0015693" "magnesium ion transport" 1
0 1 2 7 "GO:0015695" "organic cation transport" 1
0 1 2 5 "GO:0015701" "bicarbonate transport" 1
0 0.584957508759661 3 112 "GO:0015711" "organic anion transport" 1
0 1 6 50 "GO:0015718" "monocarboxylic acid transport" 1
0 1 6 7 "GO:0015721" "bile acid and bile salt transport" 1
0 1 10 11 "GO:0015740" "C4-dicarboxylate transport" 1
0 1 2 5 "GO:0015747" "urate transport" 1
0 0.0434536674528454 7 43 "GO:0015748" "organophosphate ester transport" 0.244198895027624
0 1 2 11 "GO:0015749;GO:0034219" "monosaccharide transmembrane transport" 1
0 1 2 5 "GO:0015780" "nucleotide-sugar transmembrane transport" 1
0 1 6 8 "GO:0015791;GO:0042044" "fluid transport" 1
0 1 2 16 "GO:0015800" "acidic amino acid transport" 1
0 1 2 13 "GO:0015804" "neutral amino acid transport" 1
0 1 5 22 "GO:0015807;GO:1902475" "L-alpha-amino acid transmembrane transport" 1
0 1 3 11 "GO:0015809;GO:0015802" "basic amino acid transport" 1
0 1 2 7 "GO:0015812" "gamma-aminobutyric acid transport" 1
0 1 2 102 "GO:0015849;GO:0046942" "organic acid transport" 1
0 1 2 34 "GO:0015850" "organic hydroxy compound transport" 1
0 0.074921868551178 7 10 "GO:0015868;GO:0051503;GO:0015865" "purine nucleotide transport" 0.502439024390244
0 1 2 32 "GO:0015908" "fatty acid transport" 1
0 1 9 15 "GO:0015909" "long-chain fatty acid transport" 1
0 0.202429774990894 2 29 "GO:0015914" "phospholipid transport" 0.882984293193717
0 1 2 9 "GO:0015919" "peroxisomal membrane transport" 1
0 1 4 12 "GO:0015936" "coenzyme A metabolic process" 1
0 1 3 7 "GO:0015937" "coenzyme A biosynthetic process" 1
0 1 4 24 "GO:0015980" "energy derivation by oxidation of organic compounds" 1
0 1 3 6 "GO:0015986;GO:0006754;GO:0015985" "ATP biosynthetic process" 1
0 1 2 6 "GO:0016024;GO:0046341" "CDP-diacylglycerol metabolic process" 1
0 1 2 43 "GO:0016032" "viral process" 1
0 0.581656570264161 4 111 "GO:0016042" "lipid catabolic process" 1
0 1 4 7 "GO:0016045;GO:0098543" "detection of bacterium" 1
0 1 2 16 "GO:0016048" "detection of temperature stimulus" 1
0 0.209548198709018 2 110 "GO:0016050" "vesicle organization" 0.89318766066838
0 1 2 35 "GO:0016051" "carbohydrate biosynthetic process" 1
0 0.256654013921995 2 38 "GO:0016052" "carbohydrate catabolic process" 0.980240963855422
0 1 6 118 "GO:0016055;GO:1905114" "cell surface receptor signaling pathway involved in cell-cell signaling" 1
0 1 5 13 "GO:0016075;GO:0071025" "RNA surveillance" 1
0 1 4 18 "GO:0016079" "synaptic vesicle exocytosis" 1
0 1 2 16 "GO:0016137" "glycoside metabolic process" 1
0 1 2 10 "GO:0016139" "glycoside catabolic process" 1
0 0.712777676287512 3 467 "GO:0016192" "vesicle-mediated transport" 1
0 1 2 110 "GO:0016197" "endosomal transport" 1
0 1 4 5 "GO:0016199;GO:0016198" "axon choice point recognition" 1
0 1 2 6 "GO:0016203" "muscle attachment" 1
0 1 5 17 "GO:0016226;GO:0031163" "metallo-sulfur cluster assembly" 1
0 0.0095521772591401 3 57 "GO:0016236" "macroautophagy" 0.0939516129032258
0 1 4 7 "GO:0016237" "lysosomal microautophagy" 1
0 0.296315879327107 3 45 "GO:0016239" "positive regulation of macroautophagy" 1
0 0.0947452144842585 2 67 "GO:0016241" "regulation of macroautophagy" 0.604578754578755
0 1 2 11 "GO:0016242" "negative regulation of macroautophagy" 1
0 1 3 12 "GO:0016266" "O-glycan processing" 1
0 1 3 83 "GO:0016311" "dephosphorylation" 1
0 1 3 7 "GO:0016319" "mushroom body development" 1
0 1 2 12 "GO:0016331" "morphogenesis of embryonic epithelium" 1
0 1 2 12 "GO:0016339" "calcium-dependent cell-cell adhesion via plasma membrane cell adhesion molecules" 1
0 1 3 7 "GO:0016358" "dendrite development" 1
0 1 2 15 "GO:0016445;GO:0002200" "somatic diversification of immune receptors" 1
0 1 2 12 "GO:0016447;GO:0002562;GO:0016444" "somatic diversification of immune receptors via germline recombination within a single locus" 1
0 0.473906278862658 3 82 "GO:0016482" "cytosolic transport" 1
0 0.0166609828862011 2 70 "GO:0016485" "protein processing" 0.142391304347826
0 1 3 12 "GO:0016486;GO:0140448" "peptide hormone processing" 1
0 1 2 27 "GO:0016525;GO:2000181;GO:1901343" "negative regulation of vasculature development" 1
0 1 3 11 "GO:0016540" "protein autoprocessing" 1
0 1 4 15 "GO:0016556" "mRNA modification" 1
0 1 4 6 "GO:0016558" "protein import into peroxisome matrix" 1
0 1 4 157 "GO:0016570;GO:0016569" "covalent chromatin modification" 1
0 1 3 47 "GO:0016571;GO:0006479;GO:0008213" "protein alkylation" 1
0 1 2 9 "GO:0016572" "histone phosphorylation" 1
0 1 3 58 "GO:0016573;GO:0018393;GO:0006475;GO:0018394;GO:0006473" "protein acetylation" 1
0 1 5 21 "GO:0016574" "histone ubiquitination" 1
0 1 5 22 "GO:0016575;GO:0006476" "protein deacetylation" 1
0 1 5 17 "GO:0016577;GO:0006482;GO:0008214" "protein demethylation" 1
0 1 2 18 "GO:0016578;GO:0035520" "histone deubiquitination" 1
0 1 3 66 "GO:0016579;GO:0070646" "protein modification by small protein removal" 1
0 1 2 10 "GO:0016584" "nucleosome positioning" 1
0 1 7 8 "GO:0016601" "Rac protein signal transduction" 1
0 1 3 11 "GO:0016925" "protein sumoylation" 1
0 1 5 9 "GO:0016973" "poly(A)+ mRNA export from nucleus" 1
0 1 2 17 "GO:0017004" "cytochrome complex assembly" 1
0 1 4 35 "GO:0017015;GO:1903844" "regulation of transforming growth factor beta receptor signaling pathway" 1
0 1 3 57 "GO:0017038" "protein import" 1
0 1 7 20 "GO:0017121;GO:0045332;GO:0034204;GO:0097035" "regulation of membrane lipid distribution" 1
0 0.0603912914752778 2 8 "GO:0017145" "stem cell division" 0.363876651982379
0 1 2 70 "GO:0017148;GO:0034249" "negative regulation of cellular amide metabolic process" 1
0 1 2 20 "GO:0017156" "calcium-ion regulated exocytosis" 1
0 1 2 81 "GO:0017157" "regulation of exocytosis" 1
0 1 7 22 "GO:0017158" "regulation of calcium ion-dependent exocytosis" 1
0 1 3 5 "GO:0017183;GO:0017182;GO:1900247" "regulation of cytoplasmic translational elongation" 1
0 1 2 15 "GO:0018023" "peptidyl-lysine trimethylation" 1
0 1 2 5 "GO:0018026" "peptidyl-lysine monomethylation" 1
0 1 2 7 "GO:0018027" "peptidyl-lysine dimethylation" 1
0 1 2 7 "GO:0018095" "protein polyglutamylation" 1
0 1 2 24 "GO:0018108;GO:0018212" "peptidyl-tyrosine modification" 1
0 1 3 23 "GO:0018126" "protein hydroxylation" 1
0 0.934113698103281 4 340 "GO:0018130;GO:0019438;GO:1901362" "organic cyclic compound biosynthetic process" 1
0 1 3 5 "GO:0018158" "protein oxidation" 1
0 0.900764357321327 5 290 "GO:0018193" "peptidyl-amino acid modification" 1
0 1 2 8 "GO:0018198;GO:0018230;GO:0018231" "peptidyl-cysteine modification" 1
0 1 2 16 "GO:0018200" "peptidyl-glutamic acid modification" 1
0 1 2 8 "GO:0018202" "peptidyl-histidine modification" 1
0 1 2 116 "GO:0018205" "peptidyl-lysine modification" 1
0 1 2 32 "GO:0018208" "peptidyl-proline modification" 1
0 0.369520225990378 2 59 "GO:0018209;GO:0018105" "peptidyl-serine modification" 1
0 1 2 25 "GO:0018210;GO:0018107" "peptidyl-threonine modification" 1
0 1 3 6 "GO:0018216;GO:0018195" "peptidyl-arginine modification" 1
0 1 2 14 "GO:0018279;GO:0018196" "peptidyl-asparagine modification" 1
0 1 3 12 "GO:0018298" "protein-chromophore linkage" 1
0 1 3 8 "GO:0018342;GO:0097354" "protein prenylation" 1
0 1 6 12 "GO:0018345" "protein palmitoylation" 1
0 1 2 13 "GO:0018401;GO:0019511" "peptidyl-proline hydroxylation" 1
0 1 6 12 "GO:0018410" "C-terminal protein amino acid modification" 1
0 1 2 19 "GO:0018904" "ether metabolic process" 1
0 0.220921589132935 3 32 "GO:0018958" "phenol-containing compound metabolic process" 0.913350125944584
0 1 2 5 "GO:0018992" "germ-line sex determination" 1
0 1 4 6 "GO:0019076;GO:0035891;GO:0035890" "exit from host cell" 1
0 1 2 22 "GO:0019098;GO:0007617" "reproductive behavior" 1
0 0.00170232420626364 2 113 "GO:0019216" "regulation of lipid metabolic process" 0.0234567901234568
0 1 2 23 "GO:0019217" "regulation of fatty acid metabolic process" 1
0 1 6 32 "GO:0019218;GO:0050810" "regulation of steroid metabolic process" 1
0 0.285200473579372 5 43 "GO:0019221" "cytokine-mediated signaling pathway" 1
0 0.0381752983107615 2 5 "GO:0019226" "transmission of nerve impulse" 0.220571428571429
0 1 3 5 "GO:0019227;GO:0098870" "neuronal action potential propagation" 1
0 1 3 17 "GO:0019228" "neuronal action potential" 1
0 1 2 25 "GO:0019233" "sensory perception of pain" 1
0 1 2 61 "GO:0019318;GO:0005996" "monosaccharide metabolic process" 1
0 1 3 7 "GO:0019319;GO:0006094" "hexose biosynthetic process" 1
0 1 3 8 "GO:0019320" "hexose catabolic process" 1
0 1 2 7 "GO:0019321" "pentose metabolic process" 1
0 1 2 6 "GO:0019344" "cysteine biosynthetic process" 1
0 1 2 20 "GO:0019369" "arachidonic acid metabolic process" 1
0 1 2 13 "GO:0019370;GO:0006691" "leukotriene metabolic process" 1
0 0.0603912914752778 5 8 "GO:0019374" "galactolipid metabolic process" 0.363876651982379
0 0.110292108532216 4 15 "GO:0019377;GO:0046479;GO:0046514" "glycolipid catabolic process" 0.65
0 1 2 38 "GO:0019395;GO:0034440" "lipid oxidation" 1
0 1 4 12 "GO:0019400;GO:0006071" "alditol metabolic process" 1
0 1 2 5 "GO:0019405" "alditol catabolic process" 1
0 1 2 6 "GO:0019432" "triglyceride biosynthetic process" 1
0 0.0676843101221516 2 9 "GO:0019433" "triglyceride catabolic process" 0.440811965811966
0 0.6955740999164 3 151 "GO:0019439;GO:1901361;GO:0044270;GO:0046700" "organic cyclic compound catabolic process" 1
0 1 4 7 "GO:0019509;GO:0071267;GO:0043102;GO:0071265" "L-methionine salvage" 1
0 0.67067639419117 2 293 "GO:0019637" "organophosphate metabolic process" 1
0 1 6 34 "GO:0019722" "calcium-mediated signaling" 1
0 0.349050862954239 3 270 "GO:0019725;GO:0055080;GO:0098771;GO:0050801;GO:0055082" "cellular homeostasis" 1
0 1 2 7 "GO:0019731" "antibacterial humoral response" 1
0 0.164147130548891 2 23 "GO:0019748" "secondary metabolic process" 0.803116147308782
0 1 3 41 "GO:0019751" "polyol metabolic process" 1
0 1 4 307 "GO:0019752;GO:0006082;GO:0043436" "organic acid metabolic process" 1
0 1 2 37 "GO:0019827;GO:0098727" "stem cell population maintenance" 1
0 1 2 24 "GO:0019882" "antigen processing and presentation" 1
0 1 6 8 "GO:0019886;GO:0002495;GO:0002504;GO:0070498;GO:0031666" "interleukin-1-mediated signaling pathway" 1
0 1 3 7 "GO:0019896;GO:0047497;GO:0034643;GO:0051654" "mitochondrion transport along microtubule" 1
0 1 2 11 "GO:0019915" "lipid storage" 1
0 0.506084125728336 5 90 "GO:0019932" "second-messenger-mediated signaling" 1
0 1 3 6 "GO:0019934" "cGMP-mediated signaling" 1
0 1 3 6 "GO:0019985" "translesion synthesis" 1
0 1 3 5 "GO:0019991" "septate junction assembly" 1
0 1 2 10 "GO:0021510" "spinal cord development" 1
0 1 2 16 "GO:0021522;GO:0021515" "cell differentiation in spinal cord" 1
0 1 2 7 "GO:0021537" "telencephalon development" 1
0 1 2 12 "GO:0021545" "cranial nerve development" 1
0 0.110292108532216 3 15 "GO:0021549" "cerebellum development" 0.65
0 1 4 8 "GO:0021591" "ventricular system development" 1
0 1 2 7 "GO:0021604" "cranial nerve structural organization" 1
0 1 3 24 "GO:0021675" "nerve development" 1
0 1 3 6 "GO:0021682" "nerve maturation" 1
0 1 2 48 "GO:0021700;GO:0071695" "developmental maturation" 1
0 0.0381752983107615 3 5 "GO:0021756" "striatum development" 0.220571428571429
0 0.130874704773361 2 18 "GO:0021766" "hippocampus development" 0.71578125
0 1 3 8 "GO:0021772" "olfactory bulb development" 1
0 1 3 5 "GO:0021778;GO:0021780" "oligodendrocyte cell fate specification" 1
0 1 2 29 "GO:0021782" "glial cell development" 1
0 0.0530423965482693 3 7 "GO:0021794" "thalamus development" 0.300232558139535
0 1 6 8 "GO:0021795" "cerebral cortex cell migration" 1
0 1 2 6 "GO:0021819" "layer formation in cerebral cortex" 1
0 1 2 7 "GO:0021846" "cell proliferation in forebrain" 1
0 1 2 5 "GO:0021854" "hypothalamus development" 1
0 1 6 7 "GO:0021855;GO:0061550;GO:1901166;GO:0061551" "neural crest cell migration involved in autonomic nervous system development" 1
0 1 2 5 "GO:0021879" "forebrain neuron differentiation" 1
0 1 6 7 "GO:0021884" "forebrain neuron development" 1
0 1 2 6 "GO:0021904" "dorsal/ventral neural tube patterning" 1
0 1 2 31 "GO:0021915" "neural tube development" 1
0 1 2 33 "GO:0021953" "central nervous system neuron differentiation" 1
0 1 2 20 "GO:0021954" "central nervous system neuron development" 1
0 1 2 5 "GO:0021978" "telencephalon regionalization" 1
0 1 3 6 "GO:0021983" "pituitary gland development" 1
0 0.124066209255198 3 17 "GO:0021987" "cerebral cortex development" 0.69888178913738
0 1 2 42 "GO:0022008" "neurogenesis" 1
0 1 2 9 "GO:0022010;GO:0032291" "axon ensheathment in central nervous system" 1
0 1 4 11 "GO:0022011;GO:0032292" "peripheral nervous system axon ensheathment" 1
0 1 3 5 "GO:0022027" "interkinetic nuclear migration" 1
0 1 2 14 "GO:0022029;GO:0021885" "telencephalon cell migration" 1
0 1 3 7 "GO:0022038" "corpus callosum development" 1
0 1 2 385 "GO:0022402" "cell cycle process" 1
0 1 3 16 "GO:0022405;GO:0022404" "hair cycle process" 1
0 0.164711272280597 2 94 "GO:0022407" "regulation of cell-cell adhesion" 0.801977401129943
0 0.0223046494762822 3 30 "GO:0022408" "negative regulation of cell-cell adhesion" 0.164569536423841
0 0.15380060550546 3 90 "GO:0022411" "cellular component disassembly" 0.793786982248521
0 1 2 137 "GO:0022412" "cellular process involved in reproduction in multicellular organism" 1
0 0.97465125736372 1 455 "GO:0022414" "reproductive process" 1
0 1 2 19 "GO:0022600" "digestive system process" 1
0 1 2 13 "GO:0022602" "ovulation cycle process" 1
0 0.456912483873183 2 321 "GO:0022603" "regulation of anatomical structure morphogenesis" 1
0 0.0440301278886835 2 102 "GO:0022604" "regulation of cell morphogenesis" 0.250274725274725
0 1 2 5 "GO:0022611" "dormancy process" 1
0 0.285200473579372 2 43 "GO:0022613;GO:0044085" "cellular component biogenesis" 1
0 1 2 8 "GO:0022616;GO:0006271" "DNA strand elongation" 1
0 1 5 7 "GO:0022617" "extracellular matrix disassembly" 1
0 1 2 96 "GO:0022618;GO:0071826" "ribonucleoprotein complex subunit organization" 1
0 1 2 34 "GO:0022904;GO:0022900" "electron transport chain" 1
0 1 4 8 "GO:0023019" "signal transduction involved in regulation of gene expression" 1
