"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
0 1 2 13 "GO:0008347" "glial cell migration" 1
0 1 2 11 "GO:0008354" "germ cell migration" 1
0 1 2 7 "GO:0008356" "asymmetric cell division" 1
0 1 2 52 "GO:0008360" "regulation of cell shape" 1
0 0.0491632850005438 4 37 "GO:0008361" "regulation of cell size" 0.328846153846154
0 1 6 175 "GO:0008380" "RNA splicing" 1
0 0.238227329633095 2 28 "GO:0008406" "gonad development" 0.778504672897196
0 1 6 16 "GO:0008542;GO:0007632" "visual behavior" 1
0 1 6 38 "GO:0008543" "fibroblast growth factor receptor signaling pathway" 1
0 0.238227329633095 2 28 "GO:0008544" "epidermis development" 0.778504672897196
0 1 2 18 "GO:0008582;GO:1904396" "regulation of neuromuscular junction development" 1
0 0.16036381402097 2 18 "GO:0008584" "male gonad development" 0.69964200477327
0 0.118547798531096 5 13 "GO:0008585" "female gonad development" 0.623538011695906
0 1 3 42 "GO:0008589" "regulation of smoothened signaling pathway" 1
0 0.0565449599844736 3 6 "GO:0008592" "regulation of Toll signaling pathway" 0.333769633507853
0 1 3 36 "GO:0008593" "regulation of Notch signaling pathway" 1
0 1 3 11 "GO:0008608" "attachment of spindle microtubules to kinetochore" 1
0 1 2 183 "GO:0008610" "lipid biosynthetic process" 1
0 1 4 5 "GO:0008611;GO:0046504;GO:0097384" "cellular lipid biosynthetic process" 1
0 1 2 14 "GO:0008625" "extrinsic apoptotic signaling pathway via death domain receptors" 1
0 1 4 27 "GO:0008630" "intrinsic apoptotic signaling pathway in response to DNA damage" 1
0 1 2 6 "GO:0008631" "intrinsic apoptotic signaling pathway in response to oxidative stress" 1
0 1 2 14 "GO:0008637" "apoptotic mitochondrial changes" 1
0 0.0565364157938197 7 40 "GO:0008643" "carbohydrate transport" 0.373511904761905
0 0.335431413070692 5 42 "GO:0008652;GO:1901607" "cellular amino acid biosynthetic process" 0.861750788643533
0 1 2 6 "GO:0009048" "dosage compensation by inactivation of X chromosome" 1
0 1 4 43 "GO:0009062;GO:0072329" "monocarboxylic acid catabolic process" 1
0 0.373254776384689 3 48 "GO:0009063" "cellular amino acid catabolic process" 0.887009063444109
0 0.027544965732472 2 27 "GO:0009064" "glutamine family amino acid metabolic process" 0.280092592592593
0 1 3 8 "GO:0009065" "glutamine family amino acid catabolic process" 1
0 1 2 25 "GO:0009066" "aspartate family amino acid metabolic process" 1
0 1 3 9 "GO:0009068" "aspartate family amino acid catabolic process" 1
0 0.21564585236801 2 25 "GO:0009069" "serine family amino acid metabolic process" 0.760834990059642
0 0.143876904183256 3 16 "GO:0009070" "serine family amino acid biosynthetic process" 0.675515463917526
0 1 3 5 "GO:0009071" "serine family amino acid catabolic process" 1
0 0.118547798531096 2 13 "GO:0009074;GO:0009072" "aromatic amino acid family metabolic process" 0.623538011695906
0 1 3 10 "GO:0009083;GO:0009081" "branched-chain amino acid metabolic process" 1
0 1 3 6 "GO:0009084" "glutamine family amino acid biosynthetic process" 1
0 1 2 15 "GO:0009086;GO:0006555;GO:0009067" "aspartate family amino acid biosynthetic process" 1
0 1 4 46 "GO:0009100" "glycoprotein metabolic process" 1
0 1 3 13 "GO:0009112" "nucleobase metabolic process" 1
0 1 3 34 "GO:0009116" "nucleoside metabolic process" 1
0 1 4 6 "GO:0009120" "deoxyribonucleoside metabolic process" 1
0 1 2 7 "GO:0009129" "pyrimidine nucleoside monophosphate metabolic process" 1
0 1 2 6 "GO:0009130;GO:0009173" "pyrimidine nucleoside monophosphate biosynthetic process" 1
0 1 2 28 "GO:0009132" "nucleoside diphosphate metabolic process" 1
0 1 5 6 "GO:0009134" "nucleoside diphosphate catabolic process" 1
0 1 4 33 "GO:0009141" "nucleoside triphosphate metabolic process" 1
0 1 2 21 "GO:0009142" "nucleoside triphosphate biosynthetic process" 1
0 1 6 12 "GO:0009147" "pyrimidine nucleoside triphosphate metabolic process" 1
0 1 5 11 "GO:0009148;GO:0006241;GO:0009209;GO:0046036;GO:0009208" "pyrimidine nucleoside triphosphate biosynthetic process" 1
0 1 2 117 "GO:0009150;GO:0006163;GO:0009259;GO:0072521;GO:0019693" "purine-containing compound metabolic process" 1
0 1 3 5 "GO:0009151" "purine deoxyribonucleotide metabolic process" 1
0 1 7 16 "GO:0009154;GO:0006195;GO:0009261" "ribonucleotide catabolic process" 1
0 1 5 13 "GO:0009156;GO:0009124" "nucleoside monophosphate biosynthetic process" 1
0 1 2 19 "GO:0009161;GO:0009123" "nucleoside monophosphate metabolic process" 1
0 1 5 12 "GO:0009163;GO:0046129;GO:0042451;GO:0042455" "nucleoside biosynthetic process" 1
0 1 2 6 "GO:0009164" "nucleoside catabolic process" 1
0 1 5 77 "GO:0009165;GO:1901293" "nucleoside phosphate biosynthetic process" 1
0 1 2 10 "GO:0009167;GO:0009126" "purine ribonucleoside monophosphate metabolic process" 1
0 1 5 6 "GO:0009168;GO:0009127" "purine nucleoside monophosphate biosynthetic process" 1
0 1 6 9 "GO:0009187" "cyclic nucleotide metabolic process" 1
0 1 6 6 "GO:0009188;GO:0009133" "nucleoside diphosphate biosynthetic process" 1
0 1 6 8 "GO:0009200" "deoxyribonucleoside triphosphate metabolic process" 1
0 1 7 24 "GO:0009205;GO:0009144;GO:0009199" "purine nucleoside triphosphate metabolic process" 1
0 1 2 14 "GO:0009206;GO:0009145;GO:0009201" "ribonucleoside triphosphate biosynthetic process" 1
0 1 3 5 "GO:0009214" "cyclic nucleotide catabolic process" 1
0 1 2 5 "GO:0009219" "pyrimidine deoxyribonucleotide metabolic process" 1
0 1 3 17 "GO:0009225" "nucleotide-sugar metabolic process" 1
0 1 3 8 "GO:0009226" "nucleotide-sugar biosynthetic process" 1
0 1 2 6 "GO:0009235" "cobalamin metabolic process" 1
0 1 2 25 "GO:0009247" "glycolipid biosynthetic process" 1
0 1 6 16 "GO:0009262" "deoxyribonucleotide metabolic process" 1
0 1 6 7 "GO:0009263" "deoxyribonucleotide biosynthetic process" 1
0 1 2 81 "GO:0009266" "response to temperature stimulus" 1
0 1 2 23 "GO:0009268" "response to pH" 1
0 1 4 7 "GO:0009303" "rRNA transcription" 1
0 1 2 44 "GO:0009306;GO:0002790;GO:0035592;GO:0071692" "peptide secretion" 1
0 0.288460224083066 3 35 "GO:0009308;GO:0006576;GO:0044106" "amine metabolic process" 0.822259696458685
0 1 2 18 "GO:0009311" "oligosaccharide metabolic process" 1
0 1 3 9 "GO:0009312" "oligosaccharide biosynthetic process" 1
0 1 2 5 "GO:0009313" "oligosaccharide catabolic process" 1
0 0.0729618652402821 3 164 "GO:0009314" "response to radiation" 0.460964912280702
0 1 2 12 "GO:0009394;GO:0019692" "deoxyribose phosphate metabolic process" 1
0 1 2 20 "GO:0009395" "phospholipid catabolic process" 1
0 1 3 44 "GO:0009408" "response to heat" 1
0 1 3 28 "GO:0009409" "response to cold" 1
0 1 2 98 "GO:0009410" "response to xenobiotic stimulus" 1
0 1 2 55 "GO:0009411" "response to UV" 1
0 0.108948489932855 4 120 "GO:0009416" "response to light stimulus" 0.612820512820513
0 1 5 14 "GO:0009435;GO:0019359;GO:0019363;GO:0046496;GO:0019362" "pyridine nucleotide metabolic process" 1
0 1 2 5 "GO:0009437" "carnitine metabolic process" 1
0 1 2 9 "GO:0009438" "methylglyoxal metabolic process" 1
0 0.537390210979374 2 79 "GO:0009451" "RNA modification" 0.970158102766798
0 1 3 5 "GO:0009452;GO:0036260" "7-methylguanosine RNA capping" 1
0 1 2 26 "GO:0009566" "fertilization" 1
0 1 2 75 "GO:0009582;GO:0009581" "detection of abiotic stimulus" 1
0 1 3 6 "GO:0009584" "detection of visible light" 1
0 1 3 42 "GO:0009593" "detection of chemical stimulus" 1
0 0.0573790214821087 2 596 "GO:0009605" "response to external stimulus" 0.337760416666667
0 1 2 5 "GO:0009608" "response to symbiont" 1
0 0.02253999082081 2 63 "GO:0009611" "response to wounding" 0.259
0 1 2 68 "GO:0009612" "response to mechanical stimulus" 1
0 0.187206638310402 3 82 "GO:0009615" "response to virus" 0.738864628820961
0 0.0951264007382073 2 113 "GO:0009617" "response to bacterium" 0.565714285714286
0 0.176538331052931 3 20 "GO:0009620" "response to fungus" 0.716741071428571
0 0.173724470352122 2 391 "GO:0009628" "response to abiotic stimulus" 0.717995444191344
0 1 2 21 "GO:0009636" "response to toxic substance" 1
0 1 2 7 "GO:0009642" "response to light intensity" 1
0 1 3 5 "GO:0009644" "response to high light intensity" 1
0 0.456310266459457 2 559 "GO:0009653" "anatomical structure morphogenesis" 0.929456824512535
0 0.000494241842879654 2 298 "GO:0009719" "response to endogenous stimulus" 0.0131578947368421
0 0.0704122143811209 3 162 "GO:0009725" "response to hormone" 0.436504424778761
0 0.348282174649382 2 44 "GO:0009749;GO:0009746;GO:0034284;GO:0009743" "response to carbohydrate" 0.871105919003115
0 1 2 20 "GO:0009755" "hormone-mediated signaling pathway" 1
0 1 2 23 "GO:0009791" "post-embryonic development" 1
0 1 3 128 "GO:0009792;GO:0009790;GO:0007275" "multicellular organism development" 1
0 1 3 33 "GO:0009798" "axis specification" 1
0 1 2 23 "GO:0009880" "embryonic pattern specification" 1
0 1 3 24 "GO:0009886" "post-embryonic animal morphogenesis" 1
0 0.563400041772052 3 194 "GO:0009887" "animal organ morphogenesis" 0.97940414507772
0 0.423251058190123 3 245 "GO:0009888" "tissue development" 0.925508720930233
0 1 4 24 "GO:0009913" "epidermal cell differentiation" 1
0 1 2 10 "GO:0009948" "anterior/posterior axis specification" 1
0 1 2 12 "GO:0009950" "dorsal/ventral axis specification" 1
0 1 2 61 "GO:0009952" "anterior/posterior pattern specification" 1
0 1 2 39 "GO:0009953" "dorsal/ventral pattern formation" 1
0 1 2 10 "GO:0009954" "proximal/distal pattern formation" 1
0 0.260035270725244 2 538 "GO:0009968;GO:0010648;GO:0023057;GO:0048585" "negative regulation of response to stimulus" 0.799194991055456
0 1 2 29 "GO:0010001" "glial cell differentiation" 1
0 0.0204515792402729 2 164 "GO:0010035" "response to inorganic substance" 0.255913978494624
0 0.0193583735190899 3 107 "GO:0010038" "response to metal ion" 0.251666666666667
0 1 4 6 "GO:0010039" "response to iron ion" 1
0 1 2 9 "GO:0010042" "response to manganese ion" 1
0 0.118547798531096 2 13 "GO:0010043" "response to zinc ion" 0.623538011695906
0 1 2 6 "GO:0010092" "specification of animal organ identity" 1
0 1 7 10 "GO:0010155" "regulation of proton transport" 1
0 1 2 11 "GO:0010165" "response to X-ray" 1
0 1 2 13 "GO:0010171;GO:0010172" "body morphogenesis" 1
0 0.00288411084366092 2 62 "GO:0010212" "response to ionizing radiation" 0.104054054054054
0 1 3 7 "GO:0010224" "response to UV-B" 1
0 1 2 11 "GO:0010225" "response to UV-C" 1
0 1 4 6 "GO:0010226" "response to lithium ion" 1
0 0.00149134310952578 4 285 "GO:0010243;GO:1901698" "response to nitrogen compound" 0.0464285714285714
0 1 2 5 "GO:0010259" "multicellular organism aging" 1
0 1 3 5 "GO:0010269" "response to selenium ion" 1
0 0.000116702773701077 5 27 "GO:0010332" "response to gamma radiation" 0.00833333333333333
0 1 2 44 "GO:0010389;GO:1902749" "regulation of cell cycle G2/M phase transition" 1
0 1 2 13 "GO:0010390" "histone monoubiquitination" 1
0 1 4 5 "GO:0010447" "response to acidic pH" 1
0 1 2 19 "GO:0010453" "regulation of cell fate commitment" 1
0 1 3 7 "GO:0010454" "negative regulation of cell fate commitment" 1
0 1 3 7 "GO:0010457" "centriole-centriole cohesion" 1
0 1 5 7 "GO:0010458" "exit from mitosis" 1
0 1 2 6 "GO:0010463" "mesenchymal cell proliferation" 1
0 0.00129772290729405 2 50 "GO:0010467" "gene expression" 0.048
0 1 3 32 "GO:0010469" "regulation of signaling receptor activity" 1
0 1 2 5 "GO:0010470" "regulation of gastrulation" 1
0 0.725705462927534 3 132 "GO:0010506" "regulation of autophagy" 1
0 1 7 28 "GO:0010507" "negative regulation of autophagy" 1
0 1 2 70 "GO:0010508" "positive regulation of autophagy" 1
0 0.176538331052931 5 20 "GO:0010518;GO:0010517;GO:0060193" "positive regulation of lipase activity" 0.716741071428571
0 0.230772150282481 2 27 "GO:0010522" "regulation of calcium ion transport into cytosol" 0.780346820809249
0 1 4 6 "GO:0010523;GO:0051284" "positive regulation of sequestering of calcium ion" 1
0 0.118547798531096 4 13 "GO:0010524" "positive regulation of calcium ion transport into cytosol" 0.623538011695906
0 1 2 8 "GO:0010529;GO:0010528" "negative regulation of transposition" 1
0 1 2 8 "GO:0010543" "regulation of platelet activation" 1
0 1 2 9 "GO:0010559;GO:1903018" "regulation of glycoprotein metabolic process" 1
0 1 3 6 "GO:0010560;GO:1903020" "positive regulation of glycoprotein metabolic process" 1
0 0.704010193242905 3 251 "GO:0010564" "regulation of cell cycle process" 1
0 0.328912891796743 2 41 "GO:0010565" "regulation of cellular ketone metabolic process" 0.856677265500795
0 1 3 15 "GO:0010566;GO:0090030;GO:0046885" "regulation of ketone biosynthetic process" 1
0 1 6 22 "GO:0010569" "regulation of double-strand break repair via homologous recombination" 1
0 1 2 7 "GO:0010575;GO:0010574" "regulation of vascular endothelial growth factor production" 1
0 1 3 22 "GO:0010586" "miRNA metabolic process" 1
0 1 2 14 "GO:0010591;GO:1902743" "regulation of lamellipodium organization" 1
0 1 4 6 "GO:0010592" "positive regulation of lamellipodium assembly" 1
0 1 2 47 "GO:0010594" "regulation of endothelial cell migration" 1
0 1 4 35 "GO:0010595" "positive regulation of endothelial cell migration" 1
0 0.253778749687703 6 181 "GO:0010608" "posttranscriptional regulation of gene expression" 0.790810810810811
0 0.168489755214801 3 19 "GO:0010611;GO:0014743;GO:0043502" "regulation of muscle adaptation" 0.703784403669725
0 1 3 7 "GO:0010613;GO:0014742" "positive regulation of cardiac muscle hypertrophy" 1
0 1 3 9 "GO:0010614;GO:0014741" "negative regulation of cardiac muscle hypertrophy" 1
0 0.24680617888544 4 621 "GO:0010629" "negative regulation of gene expression" 0.790313653136531
0 1 2 40 "GO:0010631" "epithelial cell migration" 1
0 1 4 98 "GO:0010632" "regulation of epithelial cell migration" 1
0 1 3 9 "GO:0010633" "negative regulation of epithelial cell migration" 1
0 1 2 72 "GO:0010634" "positive regulation of epithelial cell migration" 1
0 1 5 10 "GO:0010635" "regulation of mitochondrial fusion" 1
0 1 2 7 "GO:0010637" "negative regulation of mitochondrial fusion" 1
0 1 2 238 "GO:0010638" "positive regulation of organelle organization" 1
0 1 2 129 "GO:0010639" "negative regulation of organelle organization" 1
0 1 3 8 "GO:0010642;GO:0010640" "regulation of platelet-derived growth factor receptor signaling pathway" 1
0 0.0565449599844736 3 6 "GO:0010649" "regulation of cell communication by electrical coupling" 0.333769633507853
0 1 2 16 "GO:0010656;GO:0010660" "regulation of muscle cell apoptotic process" 1
0 1 7 9 "GO:0010664;GO:0010662" "regulation of striated muscle cell apoptotic process" 1
0 1 4 7 "GO:0010665" "regulation of cardiac muscle cell apoptotic process" 1
0 1 10 5 "GO:0010667" "negative regulation of cardiac muscle cell apoptotic process" 1
0 1 6 9 "GO:0010669;GO:0030277" "epithelial structure maintenance" 1
0 1 3 11 "GO:0010677;GO:0045912" "negative regulation of cellular carbohydrate metabolic process" 1
0 1 5 47 "GO:0010718;GO:0010717" "regulation of epithelial to mesenchymal transition" 1
0 1 2 6 "GO:0010719" "negative regulation of epithelial to mesenchymal transition" 1
0 0.149495414974929 3 71 "GO:0010721;GO:0050768;GO:0051961" "negative regulation of cell development" 0.694783715012723
0 1 2 7 "GO:0010737" "protein kinase A signaling" 1
0 1 2 8 "GO:0010738" "regulation of protein kinase A signaling" 1
0 1 2 8 "GO:0010752" "regulation of cGMP-mediated signaling" 1
0 1 4 5 "GO:0010761" "fibroblast migration" 1
0 1 2 10 "GO:0010762" "regulation of fibroblast migration" 1
0 1 3 7 "GO:0010763" "positive regulation of fibroblast migration" 1
0 1 4 31 "GO:0010770;GO:0010769" "regulation of cell morphogenesis involved in differentiation" 1
0 1 2 11 "GO:0010799" "regulation of peptidyl-threonine phosphorylation" 1
0 1 2 7 "GO:0010800" "positive regulation of peptidyl-threonine phosphorylation" 1
0 1 2 10 "GO:0010803" "regulation of tumor necrosis factor-mediated signaling pathway" 1
0 1 2 53 "GO:0010810" "regulation of cell-substrate adhesion" 1
0 1 6 28 "GO:0010811" "positive regulation of cell-substrate adhesion" 1
0 1 2 14 "GO:0010812" "negative regulation of cell-substrate adhesion" 1
0 0.0565449599844736 3 6 "GO:0010815" "bradykinin catabolic process" 0.333769633507853
0 0.826375416661278 2 178 "GO:0010817" "regulation of hormone levels" 1
0 1 4 64 "GO:0010821" "regulation of mitochondrion organization" 1
0 1 4 25 "GO:0010822" "positive regulation of mitochondrion organization" 1
0 1 4 21 "GO:0010823" "negative regulation of mitochondrion organization" 1
0 1 3 17 "GO:0010824;GO:0046605" "regulation of centrosome cycle" 1
0 1 5 5 "GO:0010826;GO:0046606" "negative regulation of centrosome duplication" 1
0 1 3 7 "GO:0010828" "positive regulation of glucose transmembrane transport" 1
0 1 2 5 "GO:0010829" "negative regulation of glucose transmembrane transport" 1
0 1 5 5 "GO:0010830" "regulation of myotube differentiation" 1
0 1 2 9 "GO:0010837" "regulation of keratinocyte proliferation" 1
0 0.143876904183256 3 16 "GO:0010842" "retina layer formation" 0.675515463917526
0 1 2 11 "GO:0010862" "positive regulation of pathway-restricted SMAD protein phosphorylation" 1
0 0.101253715690164 3 11 "GO:0010863;GO:1900274" "regulation of phospholipase C activity" 0.575
0 1 3 7 "GO:0010867;GO:0010866" "regulation of triglyceride biosynthetic process" 1
0 0.0565449599844736 2 6 "GO:0010875;GO:0010874" "positive regulation of cholesterol efflux" 0.333769633507853
0 1 6 8 "GO:0010882;GO:0010881;GO:0010880" "regulation of release of sequestered calcium ion into cytosol by sarcoplasmic reticulum" 1
0 1 2 11 "GO:0010883" "regulation of lipid storage" 1
0 1 3 7 "GO:0010896" "regulation of triglyceride catabolic process" 1
0 1 3 28 "GO:0010906" "regulation of glucose metabolic process" 1
0 1 4 5 "GO:0010907;GO:0010676" "positive regulation of glucose metabolic process" 1
0 1 3 5 "GO:0010917;GO:0045837" "negative regulation of membrane potential" 1
0 1 6 25 "GO:0010921" "regulation of phosphatase activity" 1
0 1 3 10 "GO:0010922" "positive regulation of phosphatase activity" 1
0 1 2 13 "GO:0010923" "negative regulation of phosphatase activity" 1
0 1 2 24 "GO:0010927" "cellular component assembly involved in morphogenesis" 1
0 0.00773746312132479 2 14 "GO:0010939" "regulation of necrotic cell death" 0.159230769230769
0 1 2 7 "GO:0010940" "positive regulation of necrotic cell death" 1
0 0.580691486279975 3 89 "GO:0010948" "negative regulation of cell cycle process" 0.97859872611465
0 0.4640702461073 5 64 "GO:0010950;GO:0010952;GO:0043280;GO:2001056" "positive regulation of peptidase activity" 0.933864265927978
0 0.152159776323593 3 17 "GO:0010951;GO:0010466" "negative regulation of peptidase activity" 0.684074074074074
0 1 2 6 "GO:0010954;GO:1903319" "positive regulation of protein processing" 1
0 0.0656583024137606 8 7 "GO:0010955;GO:1903318" "negative regulation of protein processing" 0.382207207207207
0 0.52821644292434 2 77 "GO:0010959" "regulation of metal ion transport" 0.970678191489362
0 1 2 7 "GO:0010960" "magnesium ion homeostasis" 1
0 1 2 5 "GO:0010968" "regulation of microtubule nucleation" 1
0 0.532825475112299 3 78 "GO:0010970;GO:0030705;GO:0099111" "cytoskeleton-dependent intracellular transport" 0.96984126984127
0 1 2 9 "GO:0010971;GO:1902751" "positive regulation of cell cycle G2/M phase transition" 1
0 0.245971616717532 2 178 "GO:0010975" "regulation of neuron projection development" 0.787338262476895
0 1 2 65 "GO:0010976" "positive regulation of neuron projection development" 1
0 0.0329999719930319 2 73 "GO:0010977;GO:0031345" "negative regulation of cell projection organization" 0.306521739130435
0 1 2 8 "GO:0010984;GO:0010988" "regulation of lipoprotein particle clearance" 1
0 1 3 5 "GO:0010985" "negative regulation of lipoprotein particle clearance" 1
0 1 2 5 "GO:0010996" "response to auditory stimulus" 1
0 0.537948060829765 3 291 "GO:0012501;GO:0008219;GO:0006915" "cell death" 0.969342105263158
0 1 2 7 "GO:0014002" "astrocyte development" 1
0 1 2 8 "GO:0014003" "oligodendrocyte development" 1
0 1 4 9 "GO:0014014" "negative regulation of gliogenesis" 1
0 1 5 20 "GO:0014029" "neural crest formation" 1
0 1 5 22 "GO:0014032;GO:0014031" "mesenchymal cell development" 1
0 1 5 7 "GO:0014033" "neural crest cell differentiation" 1
0 1 2 8 "GO:0014041;GO:1903429" "regulation of cell maturation" 1
0 1 2 8 "GO:0014044" "Schwann cell development" 1
0 1 2 7 "GO:0014049;GO:0014048" "regulation of glutamate secretion" 1
0 1 2 19 "GO:0014059;GO:0050433" "regulation of catecholamine secretion" 1
0 1 2 6 "GO:0014065" "phosphatidylinositol 3-kinase signaling" 1
0 0.083570571298146 4 50 "GO:0014066" "regulation of phosphatidylinositol 3-kinase signaling" 0.554752066115702
0 1 5 16 "GO:0014067" "negative regulation of phosphatidylinositol 3-kinase signaling" 1
0 0.0314725670418555 5 29 "GO:0014068" "positive regulation of phosphatidylinositol 3-kinase signaling" 0.300442477876106
0 1.77159190011998e-05 3 200 "GO:0014070" "response to organic cyclic compound" 0
0 0.260169043510669 2 31 "GO:0014074;GO:0046683" "response to purine-containing compound" 0.792389380530973
0 0.35461558031234 2 45 "GO:0014706;GO:0060537" "muscle tissue development" 0.877941176470588
0 1 4 10 "GO:0014812" "muscle cell migration" 1
0 1 2 11 "GO:0014823" "response to activity" 1
0 1 2 5 "GO:0014832;GO:0014848" "urinary bladder smooth muscle contraction" 1
0 1 3 5 "GO:0014857" "regulation of skeletal muscle cell proliferation" 1
0 1 4 5 "GO:0014896" "muscle hypertrophy" 1
0 1 2 5 "GO:0014902" "myotube differentiation" 1
0 0.011350949937873 4 17 "GO:0014910" "regulation of smooth muscle cell migration" 0.186666666666667
0 0.00568180494976756 3 12 "GO:0014911" "positive regulation of smooth muscle cell migration" 0.16530612244898
0 0.0473441994023881 3 5 "GO:0014912" "negative regulation of smooth muscle cell migration" 0.316451612903226
0 1 4 9 "GO:0015012;GO:0030201" "heparan sulfate proteoglycan metabolic process" 1
0 0.854156318987975 3 611 "GO:0015031;GO:0045184;GO:0015833;GO:0042886" "establishment of protein localization" 1
0 1 2 21 "GO:0015074" "DNA integration" 1
0 1 5 99 "GO:0015672" "monovalent inorganic cation transport" 1
0 1 7 5 "GO:0015693" "magnesium ion transport" 1
0 1 6 7 "GO:0015695" "organic cation transport" 1
0 0.0473441994023881 2 5 "GO:0015701" "bicarbonate transport" 0.316451612903226
0 0.665723907877433 7 112 "GO:0015711" "organic anion transport" 1
0 0.385385683871373 3 50 "GO:0015718" "monocarboxylic acid transport" 0.895665171898356
0 1 8 7 "GO:0015721" "bile acid and bile salt transport" 1
0 1 10 11 "GO:0015740" "C4-dicarboxylate transport" 1
0 1 2 5 "GO:0015747" "urate transport" 1
0 1 2 43 "GO:0015748" "organophosphate ester transport" 1
0 1 2 11 "GO:0015749;GO:0034219" "monosaccharide transmembrane transport" 1
0 1 4 5 "GO:0015780" "nucleotide-sugar transmembrane transport" 1
0 0.074685043552937 2 8 "GO:0015791;GO:0042044" "fluid transport" 0.459873949579832
0 1 2 16 "GO:0015800" "acidic amino acid transport" 1
0 1 2 13 "GO:0015804" "neutral amino acid transport" 1
0 1 3 22 "GO:0015807;GO:1902475" "L-alpha-amino acid transmembrane transport" 1
0 1 3 11 "GO:0015809;GO:0015802" "basic amino acid transport" 1
0 1 2 7 "GO:0015812" "gamma-aminobutyric acid transport" 1
0 0.631068956849475 2 102 "GO:0015849;GO:0046942" "organic acid transport" 0.999875156054931
0 0.281488825700328 2 34 "GO:0015850" "organic hydroxy compound transport" 0.819210977701544
0 1 3 10 "GO:0015868;GO:0051503;GO:0015865" "purine ribonucleotide transport" 1
0 1 3 32 "GO:0015908" "fatty acid transport" 1
0 1 4 15 "GO:0015909" "long-chain fatty acid transport" 1
0 1 3 29 "GO:0015914" "phospholipid transport" 1
0 1 5 9 "GO:0015919" "peroxisomal membrane transport" 1
0 1 3 12 "GO:0015936" "coenzyme A metabolic process" 1
0 1 3 7 "GO:0015937" "coenzyme A biosynthetic process" 1
0 1 3 24 "GO:0015980" "energy derivation by oxidation of organic compounds" 1
0 1 2 6 "GO:0015986;GO:0006754;GO:0015985" "ATP biosynthetic process" 1
0 1 4 6 "GO:0016024;GO:0046341" "CDP-diacylglycerol metabolic process" 1
0 0.34188764556037 3 43 "GO:0016032" "viral process" 0.869889937106918
0 1 4 111 "GO:0016042" "lipid catabolic process" 1
0 1 3 7 "GO:0016045;GO:0098543" "detection of bacterium" 1
0 1 2 16 "GO:0016048" "detection of temperature stimulus" 1
0 1 5 110 "GO:0016050" "vesicle organization" 1
0 1 2 35 "GO:0016051" "carbohydrate biosynthetic process" 1
0 1 4 38 "GO:0016052" "carbohydrate catabolic process" 1
0 0.684958262422002 5 118 "GO:0016055;GO:1905114" "cell surface receptor signaling pathway involved in cell-cell signaling" 1
0 1 3 13 "GO:0016075;GO:0071025" "rRNA catabolic process" 1
0 1 2 18 "GO:0016079" "synaptic vesicle exocytosis" 1
0 1 2 16 "GO:0016137" "glycoside metabolic process" 1
0 1 2 10 "GO:0016139" "glycoside catabolic process" 1
0 0.990951319754434 2 467 "GO:0016192" "vesicle-mediated transport" 1
0 1 3 110 "GO:0016197" "endosomal transport" 1
0 1 4 5 "GO:0016199;GO:0016198" "axon choice point recognition" 1
0 1 2 6 "GO:0016203" "muscle attachment" 1
0 1 2 17 "GO:0016226;GO:0031163" "iron-sulfur cluster assembly" 1
0 1 4 57 "GO:0016236" "macroautophagy" 1
0 1 4 7 "GO:0016237" "lysosomal microautophagy" 1
0 1 2 45 "GO:0016239" "positive regulation of macroautophagy" 1
0 1 2 67 "GO:0016241" "regulation of macroautophagy" 1
0 1 2 11 "GO:0016242" "negative regulation of macroautophagy" 1
0 1 2 12 "GO:0016266" "O-glycan processing" 1
0 0.190703508031739 2 83 "GO:0016311" "dephosphorylation" 0.746956521739131
0 1 2 7 "GO:0016319" "mushroom body development" 1
0 1 4 12 "GO:0016331" "morphogenesis of embryonic epithelium" 1
0 0.00568180494976756 5 12 "GO:0016339" "calcium-dependent cell-cell adhesion via plasma membrane cell adhesion molecules" 0.16530612244898
0 1 4 7 "GO:0016358" "dendrite development" 1
0 1 3 15 "GO:0016445;GO:0002200" "somatic diversification of immune receptors" 1
0 1 2 12 "GO:0016447;GO:0002562;GO:0016444" "somatic diversification of immune receptors via germline recombination within a single locus" 1
0 1 4 82 "GO:0016482" "cytosolic transport" 1
0 0.494676916548644 5 70 "GO:0016485" "protein processing" 0.949661246612466
0 1 2 12 "GO:0016486;GO:0140448" "peptide hormone processing" 1
0 1 6 27 "GO:0016525;GO:2000181;GO:1901343" "negative regulation of vasculature development" 1
0 1 2 11 "GO:0016540" "protein autoprocessing" 1
0 1 5 15 "GO:0016556" "mRNA modification" 1
0 1 4 6 "GO:0016558" "protein import into peroxisome matrix" 1
0 1 2 157 "GO:0016570;GO:0016569" "histone modification" 1
0 1 4 47 "GO:0016571;GO:0006479;GO:0008213" "protein methylation" 1
0 1 2 9 "GO:0016572" "histone phosphorylation" 1
0 1 8 58 "GO:0016573;GO:0018393;GO:0006475;GO:0018394;GO:0006473" "protein acetylation" 1
0 1 7 21 "GO:0016574" "histone ubiquitination" 1
0 1 3 22 "GO:0016575;GO:0006476" "protein deacetylation" 1
0 1 5 17 "GO:0016577;GO:0006482;GO:0008214" "protein demethylation" 1
0 1 5 18 "GO:0016578;GO:0035520" "histone deubiquitination" 1
0 1 7 66 "GO:0016579;GO:0070646" "protein modification by small protein removal" 1
0 1 2 10 "GO:0016584" "nucleosome positioning" 1
