"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
0 0.0914708619750689 2 118 "GO:0016055;GO:1905114" "cell surface receptor signaling pathway involved in cell-cell signaling" 0.786507936507936
0 1 5 13 "GO:0016075;GO:0071025" "RNA surveillance" 1
0 1 2 18 "GO:0016079" "synaptic vesicle exocytosis" 1
0 1 2 16 "GO:0016137" "glycoside metabolic process" 1
0 1 4 10 "GO:0016139" "glycoside catabolic process" 1
0 0.979929045274557 3 467 "GO:0016192" "vesicle-mediated transport" 1
0 0.632436864306378 2 110 "GO:0016197" "endosomal transport" 1
0 1 5 5 "GO:0016199;GO:0016198" "axon midline choice point recognition" 1
0 1 2 6 "GO:0016203" "muscle attachment" 1
0 0.49404128098142 2 17 "GO:0016226;GO:0031163" "iron-sulfur cluster assembly" 1
0 0.89891386238998 2 57 "GO:0016236" "macroautophagy" 1
0 1 4 7 "GO:0016237" "lysosomal microautophagy" 1
0 0.532263394844398 2 45 "GO:0016239" "positive regulation of macroautophagy" 1
0 0.745893248171495 7 67 "GO:0016241" "regulation of macroautophagy" 1
0 1 2 11 "GO:0016242" "negative regulation of macroautophagy" 1
0 0.0781062166874722 4 12 "GO:0016266" "O-glycan processing" 0.754411764705882
0 0.843471963602894 2 83 "GO:0016311" "dephosphorylation" 1
0 1 2 7 "GO:0016319" "mushroom body development" 1
0 1 2 12 "GO:0016331" "morphogenesis of embryonic epithelium" 1
0 1 4 12 "GO:0016339" "calcium-dependent cell-cell adhesion via plasma membrane cell adhesion molecules" 1
0 1 6 7 "GO:0016358" "dendrite development" 1
0 1 2 15 "GO:0016445;GO:0002200" "somatic diversification of immune receptors" 1
0 1 6 12 "GO:0016447;GO:0002562;GO:0016444" "somatic cell DNA recombination" 1
0 0.630356222577706 2 82 "GO:0016482" "cytosolic transport" 1
0 0.522262873204173 5 70 "GO:0016485" "protein processing" 1
0 1 5 12 "GO:0016486;GO:0140448" "signaling receptor ligand precursor processing" 1
0 0.661401819418582 4 27 "GO:0016525;GO:2000181;GO:1901343" "negative regulation of vasculature development" 1
0 0.356367584343654 2 11 "GO:0016540" "protein autoprocessing" 1
0 0.451764317016379 2 15 "GO:0016556" "mRNA modification" 1
0 1 5 6 "GO:0016558" "protein import into peroxisome matrix" 1
0 0.870855065942497 4 157 "GO:0016570;GO:0016569" "histone modification" 1
0 0.555953391912017 2 47 "GO:0016571;GO:0006479;GO:0008213" "protein methylation" 1
0 0.302641147842448 6 9 "GO:0016572" "histone phosphorylation" 1
0 1 8 58 "GO:0016573;GO:0018393;GO:0006475;GO:0018394;GO:0006473" "protein acetylation" 1
0 1 2 21 "GO:0016574" "histone ubiquitination" 1
0 1 5 22 "GO:0016575;GO:0006476" "protein deacetylation" 1
0 0.141866613756336 2 17 "GO:0016577;GO:0006482;GO:0008214" "protein demethylation" 0.857171314741036
0 1 3 18 "GO:0016578;GO:0035520" "histone deubiquitination" 1
0 0.738334869346794 3 66 "GO:0016579;GO:0070646" "protein modification by small protein removal" 1
0 1 3 10 "GO:0016584" "nucleosome positioning" 1
0 1 6 8 "GO:0016601" "Rac protein signal transduction" 1
0 1 2 11 "GO:0016925" "protein sumoylation" 1
0 1 2 9 "GO:0016973" "poly(A)+ mRNA export from nucleus" 1
0 2.95164325741363e-05 2 17 "GO:0017004" "cytochrome complex assembly" 0.0166666666666667
0 0.754564974531429 3 35 "GO:0017015;GO:1903844" "regulation of transforming growth factor beta receptor signaling pathway" 1
0 0.0716483312588845 2 57 "GO:0017038" "protein import" 0.748407643312102
0 0.183947198532823 7 20 "GO:0017121;GO:0045332;GO:0034204;GO:0097035" "regulation of membrane lipid distribution" 0.918018018018018
0 1 2 8 "GO:0017145" "stem cell division" 1
0 0.294623751903832 3 70 "GO:0017148;GO:0034249" "negative regulation of cellular amide metabolic process" 1
0 1 2 20 "GO:0017156" "calcium-ion regulated exocytosis" 1
0 0.83345691849723 3 81 "GO:0017157" "regulation of exocytosis" 1
0 1 2 22 "GO:0017158" "regulation of calcium ion-dependent exocytosis" 1
0 1 4 5 "GO:0017183;GO:0017182;GO:1900247" "peptidyl-diphthamide metabolic process" 1
0 1 5 15 "GO:0018023" "peptidyl-lysine trimethylation" 1
0 1 3 5 "GO:0018026" "peptidyl-lysine monomethylation" 1
0 1 3 7 "GO:0018027" "peptidyl-lysine dimethylation" 1
0 1 2 7 "GO:0018095" "protein polyglutamylation" 1
0 1 6 24 "GO:0018108;GO:0018212" "peptidyl-tyrosine modification" 1
0 0.0592413671282199 2 23 "GO:0018126" "protein hydroxylation" 0.724264705882353
0 0.074343444443571 3 340 "GO:0018130;GO:0019438;GO:1901362" "organic cyclic compound biosynthetic process" 0.757763975155279
0 0.0141741374926239 2 5 "GO:0018158" "protein oxidation" 0.367307692307692
0 0.59124435351802 2 290 "GO:0018193" "peptidyl-amino acid modification" 1
0 1 7 8 "GO:0018198;GO:0018230;GO:0018231" "peptidyl-cysteine modification" 1
0 1 3 16 "GO:0018200" "peptidyl-glutamic acid modification" 1
0 1 3 8 "GO:0018202" "peptidyl-histidine modification" 1
0 0.840176809578161 3 116 "GO:0018205" "peptidyl-lysine modification" 1
0 0.0351055368217936 2 32 "GO:0018208" "peptidyl-proline modification" 0.658888888888889
0 0.409889358071786 2 59 "GO:0018209;GO:0018105" "peptidyl-serine modification" 1
0 0.633061464887452 7 25 "GO:0018210;GO:0018107" "peptidyl-threonine modification" 1
0 0.213564999240669 4 6 "GO:0018216;GO:0018195" "peptidyl-arginine modification" 0.931572769953052
0 1 2 14 "GO:0018279;GO:0018196" "peptidyl-asparagine modification" 1
0 1 2 12 "GO:0018298" "protein-chromophore linkage" 1
0 1 2 8 "GO:0018342;GO:0097354" "protein prenylation" 1
0 1 3 12 "GO:0018345" "protein palmitoylation" 1
0 0.0899906342400727 4 13 "GO:0018401;GO:0019511" "peptidyl-proline hydroxylation" 0.783244680851064
0 1 3 12 "GO:0018410" "C-terminal protein amino acid modification" 1
0 0.169705516821718 3 19 "GO:0018904" "ether metabolic process" 0.944384057971014
0 1 2 32 "GO:0018958" "phenol-containing compound metabolic process" 1
0 1 2 5 "GO:0018992" "germ-line sex determination" 1
0 1 6 6 "GO:0019076;GO:0035891;GO:0035890" "exit from host cell" 1
0 0.58606212226393 2 22 "GO:0019098;GO:0007617" "reproductive behavior" 1
0 0.457567810079425 2 113 "GO:0019216" "regulation of lipid metabolic process" 1
0 1 6 23 "GO:0019217" "regulation of fatty acid metabolic process" 1
0 0.359339955837541 4 32 "GO:0019218;GO:0050810" "regulation of steroid metabolic process" 1
0 0.822169243705393 4 43 "GO:0019221" "cytokine-mediated signaling pathway" 1
0 1 2 5 "GO:0019226" "transmission of nerve impulse" 1
0 1 2 5 "GO:0019227;GO:0098870" "neuronal action potential propagation" 1
0 1 4 17 "GO:0019228" "neuronal action potential" 1
0 1 3 25 "GO:0019233" "sensory perception of pain" 1
0 0.431043907525693 2 61 "GO:0019318;GO:0005996" "monosaccharide metabolic process" 1
0 0.244449540838185 2 7 "GO:0019319;GO:0006094" "hexose biosynthetic process" 0.975
0 1 2 8 "GO:0019320" "hexose catabolic process" 1
0 1 2 7 "GO:0019321" "pentose metabolic process" 1
0 1 2 6 "GO:0019344" "cysteine biosynthetic process" 1
0 0.551445100773353 5 20 "GO:0019369" "arachidonic acid metabolic process" 1
0 0.405970192151759 2 13 "GO:0019370;GO:0006691" "leukotriene metabolic process" 1
0 1 6 8 "GO:0019374" "galactolipid metabolic process" 1
0 1 3 15 "GO:0019377;GO:0046479;GO:0046514" "glycolipid catabolic process" 1
0 0.000584594909009538 3 38 "GO:0019395;GO:0034440" "lipid oxidation" 0.055
0 0.0781062166874722 3 12 "GO:0019400;GO:0006071" "alditol metabolic process" 0.754411764705882
0 0.181423291892562 3 5 "GO:0019405" "alditol catabolic process" 0.913343558282209
0 0.213564999240669 3 6 "GO:0019432" "triglyceride biosynthetic process" 0.931572769953052
0 0.302641147842448 2 9 "GO:0019433" "triglyceride catabolic process" 1
0 0.546890345810457 4 151 "GO:0019439;GO:1901361;GO:0044270;GO:0046700" "organic cyclic compound catabolic process" 1
0 1 3 7 "GO:0019509;GO:0071267;GO:0043102;GO:0071265" "L-methionine salvage" 1
0 0.259702345958108 2 293 "GO:0019637" "organophosphate metabolic process" 1
0 0.744485841178853 3 34 "GO:0019722" "calcium-mediated signaling" 1
0 0.958540853319917 3 270 "GO:0019725;GO:0055080;GO:0098771;GO:0050801;GO:0055082" "cellular homeostasis" 1
0 1 2 7 "GO:0019731" "antibacterial humoral response" 1
0 1 2 23 "GO:0019748" "secondary metabolic process" 1
0 0.216406988438952 3 41 "GO:0019751" "polyol metabolic process" 0.943341121495327
0 0.00430171818535475 2 307 "GO:0019752;GO:0043436;GO:0006082" "organic acid metabolic process" 0.2
0 0.773550604430013 2 37 "GO:0019827;GO:0098727" "stem cell population maintenance" 1
0 1 2 24 "GO:0019882" "antigen processing and presentation" 1
0 1 5 8 "GO:0019886;GO:0002495;GO:0002504;GO:0070498;GO:0031666" "interleukin-1-mediated signaling pathway" 1
0 1 4 7 "GO:0019896;GO:0047497;GO:0034643;GO:0051654" "establishment of mitochondrion localization, microtubule-mediated" 1
0 1 2 11 "GO:0019915" "lipid storage" 1
0 0.27790373426372 2 90 "GO:0019932" "second-messenger-mediated signaling" 1
0 1 2 6 "GO:0019934" "cGMP-mediated signaling" 1
0 0.213564999240669 4 6 "GO:0019985" "translesion synthesis" 0.931572769953052
0 1 3 5 "GO:0019991" "septate junction assembly" 1
0 0.330040545075508 2 10 "GO:0021510" "spinal cord development" 1
0 0.473325124085827 2 16 "GO:0021522;GO:0021515" "cell differentiation in spinal cord" 1
0 1 3 7 "GO:0021537" "telencephalon development" 1
0 0.381664072312398 2 12 "GO:0021545" "cranial nerve development" 1
0 0.115168056792073 2 15 "GO:0021549" "cerebellum development" 0.805580357142857
0 1 2 8 "GO:0021591" "ventricular system development" 1
0 1 2 7 "GO:0021604" "cranial nerve structural organization" 1
0 0.618017530897054 3 24 "GO:0021675" "nerve development" 1
0 1 2 6 "GO:0021682" "nerve maturation" 1
0 0.567476631394244 2 48 "GO:0021700;GO:0071695" "developmental maturation" 1
0 1 3 5 "GO:0021756" "striatum development" 1
0 0.155665335647928 3 18 "GO:0021766" "hippocampus development" 0.89980694980695
0 1 3 8 "GO:0021772" "olfactory bulb development" 1
0 1 4 5 "GO:0021778;GO:0021780" "oligodendrocyte cell fate specification" 1
0 0.687561461333826 2 29 "GO:0021782" "glial cell development" 1
0 0.244449540838185 3 7 "GO:0021794" "thalamus development" 0.975
0 1 6 8 "GO:0021795" "cerebral cortex cell migration" 1
0 1 2 6 "GO:0021819" "layer formation in cerebral cortex" 1
0 1 3 7 "GO:0021846" "cell proliferation in forebrain" 1
0 0.0141741374926239 2 5 "GO:0021854" "hypothalamus development" 0.367307692307692
0 1 2 7 "GO:0021855;GO:0061550;GO:1901166;GO:0061551" "hypothalamus cell migration" 1
0 0.181423291892562 5 5 "GO:0021879" "forebrain neuron differentiation" 0.913343558282209
0 0.244449540838185 6 7 "GO:0021884" "forebrain neuron development" 0.975
0 1 2 6 "GO:0021904" "dorsal/ventral neural tube patterning" 1
0 1 2 31 "GO:0021915" "neural tube development" 1
0 0.373625593180502 4 33 "GO:0021953" "central nervous system neuron differentiation" 1
0 0.551445100773353 2 20 "GO:0021954" "central nervous system neuron development" 1
0 1 4 5 "GO:0021978" "telencephalon regionalization" 1
0 1 3 6 "GO:0021983" "pituitary gland development" 1
0 1 3 17 "GO:0021987" "cerebral cortex development" 1
0 0.814856687319874 2 42 "GO:0022008" "neurogenesis" 1
0 1 5 9 "GO:0022010;GO:0032291" "axon ensheathment in central nervous system" 1
0 1 2 11 "GO:0022011;GO:0032292" "myelination in peripheral nervous system" 1
0 1 2 5 "GO:0022027" "interkinetic nuclear migration" 1
0 1 3 14 "GO:0022029;GO:0021885" "telencephalon cell migration" 1
0 1 2 7 "GO:0022038" "corpus callosum development" 1
0 0.0471833954226405 2 385 "GO:0022402" "cell cycle process" 0.677731092436975
0 0.473325124085827 2 16 "GO:0022405;GO:0022404" "hair cycle process" 1
0 0.162968043674439 5 94 "GO:0022407" "regulation of cell-cell adhesion" 0.925665399239544
0 0.330432095458569 3 30 "GO:0022408" "negative regulation of cell-cell adhesion" 1
0 0.473112397333564 2 90 "GO:0022411" "cellular component disassembly" 1
0 0.629535510887632 2 137 "GO:0022412" "cellular process involved in reproduction in multicellular organism" 1
0 0.123779829360931 1 455 "GO:0022414" "reproductive process" 0.842139737991266
0 1 3 19 "GO:0022600" "digestive system process" 1
0 0.0899906342400727 2 13 "GO:0022602" "ovulation cycle process" 0.783244680851064
0 0.891238646387069 4 321 "GO:0022603" "regulation of anatomical structure morphogenesis" 1
0 0.914620781162171 5 102 "GO:0022604" "regulation of cell morphogenesis" 1
0 0.181423291892562 2 5 "GO:0022611" "dormancy process" 0.913343558282209
0 1 2 43 "GO:0022613;GO:0044085" "cellular component biogenesis" 1
0 1 2 8 "GO:0022616;GO:0006271" "DNA strand elongation" 1
0 0.244449540838185 2 7 "GO:0022617" "extracellular matrix disassembly" 0.975
0 0.733632908944073 3 96 "GO:0022618;GO:0071826" "ribonucleoprotein complex subunit organization" 1
0 0.0426227412907459 4 34 "GO:0022904;GO:0022900" "electron transport chain" 0.676388888888889
0 1 3 8 "GO:0023019" "signal transduction involved in regulation of gene expression" 1
0 1 3 5 "GO:0023041" "neuronal signal transduction" 1
0 0.923822960530439 5 64 "GO:0023061" "signal release" 1
0 0.981293109124473 3 228 "GO:0030001;GO:0006812" "cation transport" 1
0 1 3 5 "GO:0030002" "cellular anion homeostasis" 1
0 0.359339955837541 3 32 "GO:0030010" "establishment of cell polarity" 1
0 1 3 14 "GO:0030032" "lamellipodium assembly" 1
0 1 6 5 "GO:0030033" "microvillus assembly" 1
0 0.96769011083211 2 131 "GO:0030036;GO:0030029" "actin filament-based process" 1
0 1 2 18 "GO:0030041" "actin filament polymerization" 1
0 1 2 13 "GO:0030048" "actin filament-based movement" 1
0 0.569099697664038 2 21 "GO:0030072" "peptide hormone secretion" 1
0 1 6 11 "GO:0030073" "insulin secretion" 1
0 0.442885478117123 3 38 "GO:0030097" "hemopoiesis" 1
0 0.611399965851051 2 52 "GO:0030098;GO:1903131" "mononuclear cell differentiation" 1
0 0.848653005318878 2 47 "GO:0030099" "myeloid cell differentiation" 1
0 0.760451124515992 5 69 "GO:0030100" "regulation of endocytosis" 1
0 1 2 7 "GO:0030101" "natural killer cell activation" 1
0 1 3 10 "GO:0030104" "water homeostasis" 1
0 0.331351719110364 2 120 "GO:0030111" "regulation of Wnt signaling pathway" 1
0 1 5 26 "GO:0030148" "sphingolipid biosynthetic process" 1
0 0.0367150465231849 4 8 "GO:0030150" "protein import into mitochondrial matrix" 0.610891089108911
0 0.552864352766254 2 178 "GO:0030155" "regulation of cell adhesion" 1
0 0.819042376850286 2 204 "GO:0030162" "regulation of proteolysis" 1
0 0.551445100773353 3 20 "GO:0030166;GO:0009101" "glycoprotein biosynthetic process" 1
0 1 2 7 "GO:0030168" "platelet activation" 1
0 0.814856687319874 3 42 "GO:0030177" "positive regulation of Wnt signaling pathway" 1
0 0.17715096192983 3 76 "GO:0030178" "negative regulation of Wnt signaling pathway" 1
0 0.204433173106397 2 101 "GO:0030182" "neuron differentiation" 1
0 1 4 26 "GO:0030183" "B cell differentiation" 1
0 1 2 9 "GO:0030193;GO:0050818;GO:1900046" "regulation of coagulation" 1
0 1 4 7 "GO:0030195;GO:0050819;GO:1900047" "negative regulation of coagulation" 1
0 0.154727167239448 4 113 "GO:0030198;GO:0043062" "extracellular structure organization" 0.908858267716535
0 0.0199392001055841 2 27 "GO:0030199" "collagen fibril organization" 0.474615384615385
0 1 2 7 "GO:0030202" "heparin metabolic process" 1
0 0.674743470003932 2 28 "GO:0030203;GO:1903510" "glycosaminoglycan metabolic process" 1
0 0.356367584343654 2 11 "GO:0030206;GO:0030204" "chondroitin sulfate metabolic process" 1
0 0.429324566334759 5 14 "GO:0030216" "keratinocyte differentiation" 1
0 0.169705516821718 4 19 "GO:0030217" "T cell differentiation" 0.944384057971014
0 0.569099697664038 5 21 "GO:0030218" "erythrocyte differentiation" 1
0 1 2 5 "GO:0030225" "macrophage differentiation" 1
0 1 2 5 "GO:0030238" "male sex determination" 1
0 1 2 7 "GO:0030239" "myofibril assembly" 1
0 1 2 8 "GO:0030242" "autophagy of peroxisome" 1
0 0.00684271999738075 2 72 "GO:0030258" "lipid modification" 0.271666666666667
0 0.551445100773353 2 20 "GO:0030261;GO:0006323" "DNA packaging" 1
0 0.456236058944722 2 39 "GO:0030278" "regulation of ossification" 1
0 1 3 8 "GO:0030279" "negative regulation of ossification" 1
0 1 3 15 "GO:0030282" "bone mineralization" 1
0 1 5 15 "GO:0030301;GO:0015918" "sterol transport" 1
0 0.860382396810611 2 49 "GO:0030307" "positive regulation of cell growth" 1
0 0.706171035759322 2 62 "GO:0030308" "negative regulation of cell growth" 1
0 1 2 10 "GO:0030316" "osteoclast differentiation" 1
0 1 4 31 "GO:0030317;GO:0060294;GO:0097722" "cilium movement involved in cell motility" 1
0 1 2 13 "GO:0030318;GO:0050931" "pigment cell differentiation" 1
0 1 2 5 "GO:0030321" "transepithelial chloride transport" 1
0 0.429324566334759 2 14 "GO:0030323" "respiratory tube development" 1
0 0.166147863163066 2 36 "GO:0030324" "lung development" 0.963157894736842
0 1 5 5 "GO:0030325" "adrenal gland development" 1
0 0.330432095458569 2 30 "GO:0030326;GO:0035113" "embryonic appendage morphogenesis" 1
0 1 6 25 "GO:0030330;GO:0042770" "signal transduction in response to DNA damage" 1
0 0.517711235893843 3 326 "GO:0030334;GO:2000145;GO:0040012;GO:0051270" "regulation of locomotion" 1
0 0.22586123314008 2 193 "GO:0030335;GO:2000147;GO:0040017;GO:0051272" "positive regulation of locomotion" 1
0 0.706171035759322 4 62 "GO:0030336;GO:2000146;GO:0040013;GO:0051271" "negative regulation of locomotion" 1
0 1 2 6 "GO:0030422" "production of siRNA involved in RNA interference" 1
0 0.0367150465231849 2 8 "GO:0030431" "sleep" 0.610891089108911
0 0.842425353969796 7 46 "GO:0030433;GO:0036503" "ERAD pathway" 1
0 0.533070205661327 3 19 "GO:0030488" "tRNA methylation" 1
0 0.301177253614138 2 28 "GO:0030490" "maturation of SSU-rRNA" 1
0 0.387781306877543 2 34 "GO:0030501;GO:0030500;GO:0045778;GO:0070169;GO:0070167;GO:0110149;GO:0110151" "regulation of biomineral tissue development" 1
0 0.602359406543744 2 23 "GO:0030509" "BMP signaling pathway" 1
0 0.15655030170099 3 35 "GO:0030510" "regulation of BMP signaling pathway" 0.9
0 1 4 10 "GO:0030511;GO:1903846" "positive regulation of transforming growth factor beta receptor signaling pathway" 1
0 0.533070205661327 3 19 "GO:0030512" "negative regulation of transforming growth factor beta receptor signaling pathway" 1
0 0.141866613756336 4 17 "GO:0030513" "positive regulation of BMP signaling pathway" 0.857171314741036
0 0.473325124085827 4 16 "GO:0030514" "negative regulation of BMP signaling pathway" 1
0 0.842425353969796 2 46 "GO:0030516;GO:0061387" "regulation of extent of cell growth" 1
0 1 3 19 "GO:0030517" "negative regulation of axon extension" 1
0 1 2 13 "GO:0030518;GO:0043401" "steroid hormone mediated signaling pathway" 1
0 1 2 5 "GO:0030521" "androgen receptor signaling pathway" 1
0 1 3 30 "GO:0030522" "intracellular receptor signaling pathway" 1
0 0.104849115347915 2 46 "GO:0030534" "adult behavior" 0.802163461538462
0 0.0367150465231849 2 8 "GO:0030574" "collagen catabolic process" 0.610891089108911
0 1 3 7 "GO:0030593;GO:0071621" "neutrophil chemotaxis" 1
0 0.533070205661327 5 19 "GO:0030595" "leukocyte chemotaxis" 1
0 1 2 5 "GO:0030656" "regulation of vitamin metabolic process" 1
0 1 3 7 "GO:0030707" "ovarian follicle cell development" 1
0 0.274125897168899 3 8 "GO:0030718" "germ-line stem cell population maintenance" 1
0 1 2 7 "GO:0030719" "P granule organization" 1
0 0.213564999240669 2 6 "GO:0030728" "ovulation" 0.931572769953052
0 1 3 52 "GO:0030833;GO:0008064;GO:0030832" "regulation of actin filament length" 1
0 1 7 23 "GO:0030837;GO:0032272" "negative regulation of protein polymerization" 1
0 1 2 21 "GO:0030838" "positive regulation of actin filament polymerization" 1
0 0.861884023910565 3 87 "GO:0030855" "epithelial cell differentiation" 1
0 1 2 41 "GO:0030856" "regulation of epithelial cell differentiation" 1
0 1 3 13 "GO:0030857" "negative regulation of epithelial cell differentiation" 1
0 1 3 13 "GO:0030858" "positive regulation of epithelial cell differentiation" 1
0 1 2 12 "GO:0030859" "polarized epithelial cell differentiation" 1
0 0.687561461333826 2 29 "GO:0030865" "cortical cytoskeleton organization" 1
0 0.569099697664038 3 21 "GO:0030866" "cortical actin cytoskeleton organization" 1
0 1 3 9 "GO:0030878" "thyroid gland development" 1
0 0.405970192151759 4 13 "GO:0030888" "regulation of B cell proliferation" 1
0 0.181423291892562 5 5 "GO:0030889" "negative regulation of B cell proliferation" 0.913343558282209
0 1 2 7 "GO:0030890" "positive regulation of B cell proliferation" 1
0 0.551445100773353 3 20 "GO:0030900" "forebrain development" 1
0 1 3 11 "GO:0030901" "midbrain development" 1
0 0.302641147842448 3 9 "GO:0030902" "hindbrain development" 1
0 1 2 11 "GO:0030913" "paranodal junction assembly" 1
0 1 2 12 "GO:0030947" "regulation of vascular endothelial growth factor receptor signaling pathway" 1
0 1 2 6 "GO:0030948" "negative regulation of vascular endothelial growth factor receptor signaling pathway" 1
0 1 4 5 "GO:0030953" "astral microtubule organization" 1
0 1 4 27 "GO:0030968" "endoplasmic reticulum unfolded protein response" 1
0 1 4 7 "GO:0030970;GO:1903513" "retrograde protein transport, ER to cytosol" 1
0 1 2 9 "GO:0031016" "pancreas development" 1
0 1 3 10 "GO:0031018" "endocrine pancreas development" 1
0 0.799321055074425 2 40 "GO:0031023" "microtubule organizing center organization" 1
0 1 5 27 "GO:0031032" "actomyosin structure organization" 1
0 1 5 38 "GO:0031047;GO:0016458" "gene silencing" 1
0 1 3 9 "GO:0031048" "heterochromatin assembly by small RNA" 1
0 1 2 7 "GO:0031054" "pre-miRNA processing" 1
0 1 4 5 "GO:0031055" "chromatin remodeling at centromere" 1
0 0.944889772016498 3 72 "GO:0031056;GO:1902275" "regulation of chromatin organization" 1
0 1 3 14 "GO:0031057;GO:1905268" "negative regulation of chromatin organization" 1
0 0.829194096773418 7 44 "GO:0031058;GO:1905269" "positive regulation of chromatin organization" 1
0 0.618017530897054 2 24 "GO:0031060;GO:0031062" "regulation of histone methylation" 1
0 1 5 5 "GO:0031061" "negative regulation of histone methylation" 1
0 1 5 14 "GO:0031063;GO:0090311" "regulation of histone deacetylation" 1
0 1 3 10 "GO:0031065;GO:0090312" "positive regulation of protein deacetylation" 1
0 1 3 7 "GO:0031069" "hair follicle morphogenesis" 1
0 0.206094374040222 3 40 "GO:0031099" "regeneration" 1
0 0.213564999240669 3 6 "GO:0031101" "fin regeneration" 0.931572769953052
0 1 2 8 "GO:0031102" "neuron projection regeneration" 1
0 0.244449540838185 2 7 "GO:0031109" "microtubule polymerization or depolymerization" 0.975
0 0.271717926498347 6 26 "GO:0031110" "regulation of microtubule polymerization or depolymerization" 1
0 1 2 9 "GO:0031111" "negative regulation of microtubule polymerization or depolymerization" 1
0 0.356367584343654 5 11 "GO:0031112;GO:0031116" "positive regulation of microtubule polymerization or depolymerization" 1
0 0.451764317016379 2 15 "GO:0031113" "regulation of microtubule polymerization" 1
0 1 2 20 "GO:0031122" "cytoplasmic microtubule organization" 1
0 0.876300380291523 6 52 "GO:0031123" "RNA 3'-end processing" 1
0 1 2 22 "GO:0031124" "mRNA 3'-end processing" 1
0 0.381664072312398 2 12 "GO:0031126;GO:0043144;GO:0016074" "sno(s)RNA metabolic process" 1
0 1 2 8 "GO:0031128" "developmental induction" 1
0 0.128352210974662 2 16 "GO:0031145" "anaphase-promoting complex-dependent catabolic process" 0.847854077253219
0 0.359339955837541 2 32 "GO:0031146" "SCF-dependent proteasomal ubiquitin-dependent protein catabolic process" 1
0 0.387215621959596 2 104 "GO:0031175" "neuron projection development" 1
0 1 2 23 "GO:0031214;GO:0110148" "biomineral tissue development" 1
0 1 3 6 "GO:0031223" "auditory behavior" 1
0 0.213564999240669 2 6 "GO:0031280;GO:0051350" "negative regulation of lyase activity" 0.931572769953052
0 1 4 7 "GO:0031290" "retinal ganglion cell axon guidance" 1
0 0.244449540838185 3 7 "GO:0031293" "membrane protein intracellular domain proteolysis" 0.975
0 1 2 10 "GO:0031297" "replication fork processing" 1
0 0.70558428593519 2 371 "GO:0031329;GO:0009894" "regulation of catabolic process" 1
0 0.303454783793537 2 116 "GO:0031330;GO:0009895" "negative regulation of catabolic process" 1
0 0.665724155398223 6 198 "GO:0031331;GO:0009896" "positive regulation of catabolic process" 1
0 0.661427799359359 6 57 "GO:0031333" "negative regulation of protein-containing complex assembly" 1
0 0.923822960530439 6 64 "GO:0031334" "positive regulation of protein-containing complex assembly" 1
0 1 2 9 "GO:0031338" "regulation of vesicle fusion" 1
0 1 2 5 "GO:0031340" "positive regulation of vesicle fusion" 1
0 1 2 5 "GO:0031343" "positive regulation of cell killing" 1
0 0.973720634432025 3 137 "GO:0031346" "positive regulation of cell projection organization" 1
0 0.922387091115865 5 177 "GO:0031347" "regulation of defense response" 1
0 0.828236272573373 2 80 "GO:0031348" "negative regulation of defense response" 1
0 0.951195159784814 2 75 "GO:0031349" "positive regulation of defense response" 1
0 1 6 10 "GO:0031365" "N-terminal protein amino acid modification" 1
0 0.807921014917068 2 109 "GO:0031396;GO:1903320" "regulation of protein modification by small protein conjugation or removal" 1
0 0.456236058944722 5 39 "GO:0031397;GO:1903321" "negative regulation of protein modification by small protein conjugation or removal" 1
0 0.761332720051734 2 470 "GO:0031399" "regulation of protein modification process" 1
0 0.857581025500372 3 153 "GO:0031400" "negative regulation of protein modification process" 1
0 0.759231984460934 2 303 "GO:0031401" "positive regulation of protein modification process" 1
0 1 8 17 "GO:0031440" "regulation of mRNA 3'-end processing" 1
0 1 2 8 "GO:0031442" "positive regulation of mRNA 3'-end processing" 1
0 1 2 13 "GO:0031453;GO:0031445;GO:0045799;GO:0120263;GO:0010847;GO:0120261;GO:0001672" "regulation of chromatin assembly or disassembly" 1
0 1 2 9 "GO:0031468" "nuclear envelope reassembly" 1
0 0.651851536266067 2 56 "GO:0031497;GO:0006333" "chromatin assembly or disassembly" 1
0 0.829194096773418 3 44 "GO:0031503" "protein-containing complex localization" 1
0 0.799321055074425 2 40 "GO:0031507;GO:0070828;GO:0097549;GO:0034401" "heterochromatin organization" 1
0 1 2 8 "GO:0031509;GO:0032202;GO:0140461" "telomere assembly" 1
0 1 3 23 "GO:0031532" "actin cytoskeleton reorganization" 1
0 1 8 9 "GO:0031571;GO:0044783;GO:0044819" "mitotic G1/S transition checkpoint" 1
0 1 9 8 "GO:0031573" "intra-S DNA damage checkpoint" 1
0 0.377741147881696 3 56 "GO:0031589" "cell-substrate adhesion" 1
0 1 2 11 "GO:0031623" "receptor internalization" 1
0 1 2 18 "GO:0031638" "zymogen activation" 1
0 1 2 13 "GO:0031641" "regulation of myelination" 1
0 1 2 5 "GO:0031643" "positive regulation of myelination" 1
0 0.578783539722237 2 49 "GO:0031644" "regulation of nervous system process" 1
0 1 3 8 "GO:0031645" "negative regulation of nervous system process" 1
0 1 2 20 "GO:0031646" "positive regulation of nervous system process" 1
0 0.667115181569618 2 115 "GO:0031647" "regulation of protein stability" 1
0 1 4 30 "GO:0031648" "protein destabilization" 1
0 1 4 9 "GO:0031664" "regulation of lipopolysaccharide-mediated signaling pathway" 1
