"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
0 0.0127568232616456 3 25 "GO:0051258" "protein polymerization" 0.489942528735632
0 0.101240098997711 6 89 "GO:0051259" "protein complex oligomerization" 0.878411214953271
0 0.0799881447160245 2 63 "GO:0051260" "protein homooligomerization" 0.834591836734694
0 0.180220393173042 4 166 "GO:0051276" "chromosome organization" 0.938134328358209
0 0.0324047275331692 2 252 "GO:0051336" "regulation of hydrolase activity" 0.723776223776224
0 0.0169411619239497 2 31 "GO:0051341" "regulation of oxidoreductase activity" 0.556341463414634
0 0.0372452255602074 4 171 "GO:0051345" "positive regulation of hydrolase activity" 0.727272727272727
0 0.150139094013104 2 61 "GO:0051346" "negative regulation of hydrolase activity" 0.926842948717949
0 0.41987969114168 4 77 "GO:0051348" "negative regulation of transferase activity" 1
0 0.0664743714092478 2 9 "GO:0051354" "negative regulation of oxidoreductase activity" 0.809843400447427
0 0.00240828251188735 2 27 "GO:0051384;GO:0031960" "response to corticosteroid" 0.2328125
0 0.203436872064387 4 35 "GO:0051453;GO:0030641" "regulation of cellular pH" 0.94203413940256
0 0.564555271655796 2 192 "GO:0051493" "regulation of cytoskeleton organization" 1
0 0.306343401614847 2 50 "GO:0051592" "response to calcium ion" 0.993307593307593
0 0.00494700917269012 2 9 "GO:0051602" "response to electrical stimulus" 0.3105
0 0.653192125985021 5 327 "GO:0051603;GO:0006511;GO:0019941;GO:0043632" "proteolysis involved in cellular protein catabolic process" 1
0 0.457971064637438 2 98 "GO:0051604" "protein maturation" 1
0 0.0595963678361336 2 56 "GO:0051607;GO:0140546" "defense response to virus" 0.776914153132251
0 0.165318204936291 1 24 "GO:0051704" "multi-organism process" 0.929923076923077
0 0.0781708248273077 4 423 "GO:0051726" "regulation of cell cycle" 0.836618257261411
0 0.00334499390059105 2 6 "GO:0051764" "actin crosslink formation" 0.254320987654321
0 0.120920850328175 2 46 "GO:0051865" "protein autoubiquitination" 0.906457242582897
0 0.14666736433258 2 21 "GO:0051899" "membrane depolarization" 0.92711038961039
0 0.0360352391308204 3 5 "GO:0051923" "sulfation" 0.730097087378641
0 0.334183862414537 2 56 "GO:0051924" "regulation of calcium ion transport" 0.99679648241206
0 0.183440974779705 2 27 "GO:0051928" "positive regulation of calcium ion transport" 0.937647928994083
0 0.0299826910837775 2 151 "GO:0051960;GO:0050767" "regulation of nervous system development" 0.701992753623188
0 0.05936720342574 4 8 "GO:0052372" "modulation by symbiont of entry into host" 0.778554778554779
0 0.2010503831635 5 30 "GO:0055088" "lipid homeostasis" 0.938817663817664
0 0.0376339436015478 2 5 "GO:0055093" "response to hyperoxia" 0.707099697885196
0 0.152943910628544 7 22 "GO:0055117;GO:0006942" "regulation of striated muscle contraction" 0.928742038216561
0 0.0787993299358316 2 32 "GO:0060041" "retina development in camera-type eye" 0.839026915113872
0 0.0137572992470649 2 24 "GO:0060071;GO:0035567" "non-canonical Wnt signaling pathway" 0.506830601092896
0 0.0122052306440128 6 21 "GO:0060122" "inner ear receptor cell stereocilium organization" 0.48422619047619
0 0.0101507506006785 3 22 "GO:0060191" "regulation of lipase activity" 0.445098039215686
0 0.0155762932706282 2 6 "GO:0060219" "camera-type eye photoreceptor cell differentiation" 0.550261780104712
0 0.290860835875657 6 191 "GO:0060271;GO:0044782;GO:0120031;GO:0030031" "cell projection assembly" 0.985927367055772
0 0.0324954093684674 5 162 "GO:0060284" "regulation of cell development" 0.723170731707317
0 0.0664743714092478 3 9 "GO:0060306" "regulation of membrane repolarization" 0.809843400447427
0 0.483697470123708 2 305 "GO:0060341" "regulation of cellular localization" 1
0 0.0696844622849982 3 24 "GO:0060411" "cardiac septum morphogenesis" 0.806263498920086
0 0.567558269687045 2 102 "GO:0060429" "epithelium development" 1
0 0.0320853951707375 5 7 "GO:0060487;GO:0060479" "lung epithelial cell differentiation" 0.719298245614035
0 0.00126683451770126 7 7 "GO:0060544;GO:0062098" "regulation of programmed necrotic cell death" 0.185106382978723
0 0.148850730847606 2 184 "GO:0060627" "regulation of vesicle-mediated transport" 0.923194221508828
0 0.0738106747992013 3 13 "GO:0060760;GO:0001961" "positive regulation of response to cytokine stimulus" 0.822515856236786
0 0.0573490856528985 2 82 "GO:0060828" "regulation of canonical Wnt signaling pathway" 0.781971153846154
0 0.0016605235256563 4 25 "GO:0060998" "regulation of dendritic spine development" 0.197321428571429
0 0.000172165029486079 2 8 "GO:0061000" "negative regulation of dendritic spine development" 0.0761904761904762
0 0.11085766540205 3 58 "GO:0061013;GO:0043488;GO:0043487" "regulation of RNA stability" 0.898545454545455
0 0.175891671163158 3 208 "GO:0061024" "membrane organization" 0.93208395802099
0 0.0035005922597329 4 33 "GO:0061041" "regulation of wound healing" 0.260119047619048
0 0.040880418425134 2 7 "GO:0061081" "positive regulation of myeloid leukocyte cytokine production involved in immune response" 0.727616279069767
0 0.114367871163639 2 16 "GO:0061097" "regulation of protein tyrosine kinase activity" 0.905206463195691
0 0.0521918393637088 2 7 "GO:0061099" "negative regulation of protein tyrosine kinase activity" 0.765869017632242
0 0.123649079123414 3 87 "GO:0061136;GO:2000058;GO:1903050" "regulation of proteolysis involved in cellular protein catabolic process" 0.907142857142857
0 0.351977392861213 2 51 "GO:0061138;GO:0001763;GO:0048754" "morphogenesis of a branching structure" 0.99894540942928
0 0.0246486746758028 3 9 "GO:0061303;GO:0002089" "cornea development in camera-type eye" 0.656072874493927
0 0.0139546536948977 6 5 "GO:0061386" "closure of optic fissure" 0.507258064516129
0 0.0508542835136888 4 6 "GO:0061458" "reproductive system development" 0.769121447028424
0 0.17585316983064 2 21 "GO:0061512" "protein localization to cilium" 0.933258258258258
0 0.00896402508756149 3 5 "GO:0061635" "regulation of protein complex stability" 0.413013698630137
0 0.00249773118818121 5 5 "GO:0061756" "leukocyte adhesion to vascular endothelial cell" 0.226470588235294
0 0.474454796821186 2 93 "GO:0062012" "regulation of small molecule metabolic process" 1
0 0.261453132082666 2 41 "GO:0062207" "regulation of pattern recognition receptor signaling pathway" 0.977436582109479
0 0.316863358699809 2 209 "GO:0070201;GO:0051223;GO:0090087" "regulation of peptide transport" 0.996803069053708
0 0.0209992247447638 5 5 "GO:0070266" "necroptotic process" 0.609606986899563
0 0.0351848918208094 5 5 "GO:0070365" "hepatocyte differentiation" 0.727540983606557
0 0.209633500394904 2 91 "GO:0070372" "regulation of ERK1 and ERK2 cascade" 0.9495756718529
0 0.068496360244929 5 22 "GO:0070373" "negative regulation of ERK1 and ERK2 cascade" 0.805458515283843
0 0.0306002797338211 8 7 "GO:0070475" "rRNA base methylation" 0.709927797833935
0 0.0333895457074904 2 5 "GO:0070528" "protein kinase C signaling" 0.721525423728814
0 0.0942818307849172 7 47 "GO:0070534" "protein K63-linked ubiquitination" 0.872297297297297
0 0.010563351415045 5 23 "GO:0070555" "response to interleukin-1" 0.441925465838509
0 0.0454060623109734 2 15 "GO:0070613;GO:1903317" "regulation of protein processing" 0.724197860962567
0 0.0775367596927761 2 12 "GO:0070633" "transepithelial transport" 0.836041666666667
0 0.0815920411509832 2 387 "GO:0070647;GO:0016567;GO:0032446" "protein modification by small protein conjugation or removal" 0.832429718875502
0 0.458297942421725 2 88 "GO:0070838;GO:0072511;GO:0006816" "divalent metal ion transport" 1
0 0.00303279082079366 4 77 "GO:0070848;GO:0071363" "response to growth factor" 0.235443037974684
0 4.52132271199509e-05 2 499 "GO:0070887;GO:0071310" "cellular response to chemical stimulus" 0.0384615384615385
0 0.00234367114196839 8 11 "GO:0070918;GO:0031050" "production of small RNA involved in gene silencing by RNA" 0.23015873015873
0 0.902689004280845 2 296 "GO:0070925" "organelle assembly" 1
0 0.0219997565490542 4 7 "GO:0071236" "cellular response to antibiotic" 0.614618644067797
0 0.138102248436203 2 78 "GO:0071248;GO:0071241" "cellular response to inorganic substance" 0.930820770519263
0 0.0188967976038202 2 5 "GO:0071280" "cellular response to copper ion" 0.592523364485981
0 0.00650377253292827 2 12 "GO:0071312" "cellular response to alkaloid" 0.350416666666667
0 0.101469335823994 2 16 "GO:0071320;GO:0051591" "response to cAMP" 0.877705223880597
0 0.124503840982019 7 20 "GO:0071333;GO:0071331;GO:0071326;GO:0071322" "cellular response to carbohydrate stimulus" 0.908762886597938
0 1.46663001919663e-05 2 126 "GO:0071345;GO:0034097" "response to cytokine" 0.0142857142857143
0 0.0025750074664701 2 17 "GO:0071346;GO:0034341" "response to interferon-gamma" 0.231884057971014
0 0.0674895210071066 2 17 "GO:0071356" "cellular response to tumor necrosis factor" 0.80929203539823
0 0.00374076090317285 2 11 "GO:0071359" "cellular response to dsRNA" 0.272674418604651
0 0.00146425368959123 2 7 "GO:0071360" "cellular response to exogenous dsRNA" 0.187254901960784
0 2.08609428051142e-05 3 9 "GO:0071394" "cellular response to testosterone stimulus" 0.0166666666666667
0 0.0196643375102392 2 96 "GO:0071396" "cellular response to lipid" 0.591031390134529
0 5.60849983008049e-06 2 120 "GO:0071407" "cellular response to organic cyclic compound" 0.0125
0 0.000475765387999839 2 159 "GO:0071417;GO:1901699" "cellular response to nitrogen compound" 0.1171875
0 0.0369129217552547 2 10 "GO:0071420;GO:0034776" "response to histamine" 0.727129337539432
0 0.00280071041296766 4 5 "GO:0071447" "cellular response to hydroperoxide" 0.230666666666667
0 0.0311446719440956 2 38 "GO:0071456;GO:0036294;GO:0071453" "cellular response to oxygen levels" 0.712678571428571
0 0.00309591354709414 2 94 "GO:0071478;GO:0071214;GO:0104004" "cellular response to abiotic stimulus" 0.238125
0 7.23546990539244e-05 2 34 "GO:0071479" "cellular response to ionizing radiation" 0.0566666666666667
0 4.19795699006739e-06 6 17 "GO:0071480" "cellular response to gamma radiation" 0
0 0.0136142133045635 3 199 "GO:0071495" "cellular response to endogenous stimulus" 0.515819209039548
0 0.027341625632172 2 111 "GO:0071496" "cellular response to external stimulus" 0.6962890625
0 0.0281843617152728 3 8 "GO:0071548;GO:0071549" "response to dexamethasone" 0.691320754716981
0 0.127473329547735 2 18 "GO:0071560;GO:0071559" "response to transforming growth factor beta" 0.910988074957411
0 6.59668352643062e-06 4 7 "GO:0071603" "endothelial cell-cell adhesion" 0.02
0 0.0628473938983256 2 20 "GO:0071674" "mononuclear cell migration" 0.796796338672769
0 0.00751709724136822 3 14 "GO:0071675" "regulation of mononuclear cell migration" 0.368283582089552
0 0.114367871163639 5 16 "GO:0071709" "membrane assembly" 0.905206463195691
0 0.033935745751462 3 32 "GO:0071711" "basement membrane organization" 0.720234113712375
0 0.000108421449675931 2 15 "GO:0071774" "response to fibroblast growth factor" 0.0578947368421053
0 0.167426605921758 7 119 "GO:0071900" "regulation of protein serine/threonine kinase activity" 0.930704441041348
0 0.256221571016458 2 40 "GO:0071901" "negative regulation of protein serine/threonine kinase activity" 0.975167785234899
0 0.200777851607361 2 26 "GO:0072073" "kidney epithelium development" 0.93944365192582
0 0.0309874052998897 3 10 "GO:0072132" "mesenchyme morphogenesis" 0.713848920863309
0 0.12939715367057 6 16 "GO:0072163" "mesonephric epithelium development" 0.91358234295416
0 0.0919584967355743 2 33 "GO:0072331" "signal transduction by p53 class mediator" 0.87080078125
0 0.146673434451698 2 24 "GO:0072348" "sulfur compound transport" 0.92411003236246
0 0.561220238640522 2 125 "GO:0072503;GO:0072507;GO:0006874;GO:0055074" "divalent inorganic cation homeostasis" 1
0 0.04897575820008 2 38 "GO:0072593" "reactive oxygen species metabolic process" 0.756675392670157
0 0.0523738526133829 5 6 "GO:0072711;GO:0072710" "cellular response to hydroxyurea" 0.766959798994975
0 0.0521918393637088 4 7 "GO:0075509;GO:0044764" "multi-organism cellular process" 0.765869017632242
0 0.00124434508398576 2 437 "GO:0080134" "regulation of response to stress" 0.18695652173913
0 0.0164773644528896 2 275 "GO:0080135" "regulation of cellular response to stress" 0.552722772277228
0 0.0038191979722457 5 13 "GO:0085029" "extracellular matrix assembly" 0.273563218390805
0 0.0521918393637088 6 7 "GO:0086004;GO:1903115" "regulation of cardiac muscle cell contraction" 0.765869017632242
0 0.0804866630723632 3 11 "GO:0086091;GO:0061337" "regulation of heart rate by cardiac conduction" 0.82949494949495
0 0.0449476358639221 2 6 "GO:0086103" "G protein-coupled receptor signaling pathway involved in heart process" 0.724393530997305
0 0.0468999956564769 3 145 "GO:0090066" "regulation of anatomical structure size" 0.738859416445623
0 0.0280189642574204 2 134 "GO:0090068;GO:0045787" "positive regulation of cell cycle" 0.703281853281853
0 0.0282823365325564 4 53 "GO:0090090" "negative regulation of canonical Wnt signaling pathway" 0.690789473684211
0 0.412445263617183 2 75 "GO:0090092" "regulation of transmembrane receptor protein serine/threonine kinase signaling pathway" 1
0 0.240222226880852 2 37 "GO:0090101" "negative regulation of transmembrane receptor protein serine/threonine kinase signaling pathway" 0.968878248974008
0 0.0100652673995019 4 17 "GO:0090103" "cochlea morphogenesis" 0.445065789473684
0 4.00597620296891e-05 3 12 "GO:0090136" "epithelial cell-cell adhesion" 0.0333333333333333
0 0.0157585784664077 6 28 "GO:0090175" "regulation of establishment of planar polarity" 0.544642857142857
0 0.00669786554790446 3 11 "GO:0090177;GO:0042249;GO:0043932" "establishment of planar polarity of embryonic epithelium" 0.364462809917355
0 0.0278534146120401 2 54 "GO:0090257" "regulation of muscle system process" 0.701356589147287
0 0.183440974779705 4 27 "GO:0090263" "positive regulation of canonical Wnt signaling pathway" 0.937647928994083
0 0.498732697444108 2 101 "GO:0090287" "regulation of cellular response to growth factor stimulus" 1
0 0.0067764738805526 2 14 "GO:0090303" "positive regulation of wound healing" 0.361290322580645
0 0.0104154959865559 2 71 "GO:0090305" "nucleic acid phosphodiester bond hydrolysis" 0.446178343949045
0 0.158977909732021 2 66 "GO:0090316;GO:0032388" "positive regulation of intracellular transport" 0.932783018867924
0 0.00523201941109009 6 47 "GO:0090501" "RNA phosphodiester bond hydrolysis" 0.314150943396226
0 0.0247160058414327 7 19 "GO:0090502" "RNA phosphodiester bond hydrolysis, endonucleolytic" 0.655443548387097
0 0.00547089546601812 7 10 "GO:0097178;GO:0031529" "ruffle assembly" 0.311504424778761
0 0.444797862050468 2 84 "GO:0097190" "apoptotic signaling pathway" 1
0 0.0331260858655788 4 8 "GO:0097300;GO:0070265" "necrotic cell death" 0.727413793103448
0 0.316630557636413 2 57 "GO:0097305" "response to alcohol" 0.997823303457106
0 0.0237519382260915 2 10 "GO:0097400" "interleukin-17-mediated signaling pathway" 0.650207468879668
0 0.100710571144 2 15 "GO:0097421;GO:0031100" "animal organ regeneration" 0.884339622641509
0 0.00944912805499039 3 169 "GO:0097435" "supramolecular fiber organization" 0.427027027027027
0 0.281884220626014 4 45 "GO:0097746;GO:0035296;GO:0035150" "regulation of tube size" 0.985255570117955
0 0.0684525445898709 5 12 "GO:0098586" "cellular response to virus" 0.808771929824561
0 1.13950645001817e-07 2 159 "GO:0098609" "cell-cell adhesion" 0
0 1.82654821184825e-05 3 85 "GO:0098742" "cell-cell adhesion via plasma-membrane adhesion molecules" 0.01875
0 0.120951933137925 3 17 "GO:0098900" "regulation of action potential" 0.900346620450607
0 0.0376339436015478 2 5 "GO:0098901" "regulation of cardiac muscle cell action potential" 0.707099697885196
0 0.00046493854834933 2 13 "GO:0099560" "synaptic membrane adhesion" 0.117741935483871
0 0.363313167812098 2 81 "GO:0110053" "regulation of actin filament organization" 1
0 0.397138880267885 6 71 "GO:0120032;GO:0060491" "regulation of cell projection assembly" 1
0 0.0432321189201982 2 255 "GO:0120035;GO:0031344" "regulation of cell projection organization" 0.735393258426966
0 0.139681077947868 4 373 "GO:0120036;GO:0030030" "cell projection organization" 0.931416666666667
0 0.195236729253071 2 29 "GO:0120161" "regulation of cold-induced thermogenesis" 0.936546762589928
0 0.140330466629926 2 20 "GO:0120162" "positive regulation of cold-induced thermogenesis" 0.930232558139535
0 0.239581578626407 6 30 "GO:0120193" "tight junction organization" 0.968972602739726
0 0.0449476358639221 2 6 "GO:1900027;GO:1900029" "regulation of ruffle assembly" 0.724393530997305
0 0.00166026044769508 2 24 "GO:1900087;GO:1902808" "positive regulation of cell cycle G1/S phase transition" 0.200909090909091
0 0.10100937687779 2 14 "GO:1901016" "regulation of potassium ion transmembrane transporter activity" 0.879026217228464
0 0.05936720342574 3 8 "GO:1901017;GO:1901380;GO:0043267" "negative regulation of potassium ion transmembrane transporter activity" 0.778554778554779
0 0.0293678526280809 3 114 "GO:1901214" "regulation of neuron death" 0.694505494505494
0 0.00258762717007149 6 44 "GO:1901216" "positive regulation of neuron death" 0.229285714285714
0 0.0180636875195065 2 38 "GO:1901222" "regulation of NIK/NF-kappaB signaling" 0.574644549763033
0 0.0570892889193109 4 18 "GO:1901223" "negative regulation of NIK/NF-kappaB signaling" 0.78547215496368
0 0.0541686632078943 3 17 "GO:1901224" "positive regulation of NIK/NF-kappaB signaling" 0.776674937965261
0 0.133932646981725 4 19 "GO:1901379;GO:0043266" "regulation of potassium ion transport" 0.919327731092437
0 0.240256759192611 3 376 "GO:1901565" "organonitrogen compound catabolic process" 0.967554644808743
0 0.71731892444226 4 337 "GO:1901566" "organonitrogen compound biosynthetic process" 1
0 0.165909634699752 3 26 "GO:1901568" "fatty acid derivative metabolic process" 0.929953917050691
0 0.125216898479191 4 19 "GO:1901570" "fatty acid derivative biosynthetic process" 0.907791095890411
0 0.120436924045516 2 87 "GO:1901605" "alpha-amino acid metabolic process" 0.906818181818182
0 0.111463766584183 5 36 "GO:1901606" "alpha-amino acid catabolic process" 0.900090744101633
0 0.112762212536129 2 116 "GO:1901652" "response to peptide" 0.903435804701628
0 0.175427194036796 2 76 "GO:1901653" "cellular response to peptide" 0.935165662650603
0 3.35977375483431e-05 2 47 "GO:1901654" "response to ketone" 0.0227272727272727
0 0.000641861527508336 2 27 "GO:1901655" "cellular response to ketone" 0.133823529411765
0 0.00130913458704038 2 395 "GO:1901700" "response to oxygen-containing compound" 0.181632653061225
0 0.00519116566869602 3 253 "GO:1901701" "cellular response to oxygen-containing compound" 0.316666666666667
0 0.0798214858226519 2 28 "GO:1901796" "regulation of signal transduction by p53 class mediator" 0.835889570552147
0 0.0368376688437847 2 12 "GO:1901797" "negative regulation of signal transduction by p53 class mediator" 0.728006329113924
0 0.076349520852758 2 64 "GO:1901800;GO:2000060;GO:1903052;GO:1903364" "positive regulation of cellular protein catabolic process" 0.835399159663865
0 0.360462375705543 2 62 "GO:1901888" "regulation of cell junction assembly" 1
0 0.183440974779705 2 27 "GO:1901890" "positive regulation of cell junction assembly" 0.937647928994083
0 0.0293222888438807 2 139 "GO:1901990;GO:1901987" "regulation of cell cycle phase transition" 0.696139705882353
0 0.00717149866926628 2 54 "GO:1901992;GO:0045931;GO:1901989" "positive regulation of mitotic cell cycle" 0.363178294573643
0 0.0219997565490542 2 7 "GO:1902254;GO:1902253" "regulation of intrinsic apoptotic signaling pathway by p53 class mediator" 0.614618644067797
0 0.0740846108699898 3 35 "GO:1902369" "negative regulation of RNA catabolic process" 0.823417721518987
0 0.0494152850881529 5 22 "GO:1902373" "negative regulation of mRNA catabolic process" 0.759399477806789
0 0.187389862669113 2 568 "GO:1902531" "regulation of intracellular signal transduction" 0.937262079062958
0 0.114977623607833 2 173 "GO:1902532" "negative regulation of intracellular signal transduction" 0.906182795698925
0 0.138798813101046 2 317 "GO:1902533" "positive regulation of intracellular signal transduction" 0.932775919732441
0 0.141784964427351 2 126 "GO:1902903" "regulation of supramolecular fiber organization" 0.924302134646962
0 0.10310496098724 2 58 "GO:1902905" "positive regulation of supramolecular fiber organization" 0.883085501858736
0 0.0449104548996327 3 11 "GO:1902914" "regulation of protein polyubiquitination" 0.739944903581267
0 0.0291223310595612 2 7 "GO:1902916" "positive regulation of protein polyubiquitination" 0.697777777777778
0 9.49182640493886e-05 2 55 "GO:1903034" "regulation of response to wounding" 0.06875
0 0.00219272541412745 2 29 "GO:1903035" "negative regulation of response to wounding" 0.222950819672131
0 0.013633423356949 3 20 "GO:1903036" "positive regulation of response to wounding" 0.51376404494382
0 0.00276337687503235 7 75 "GO:1903039;GO:0022409;GO:1903037" "regulation of leukocyte cell-cell adhesion" 0.240140845070423
0 0.554159673645771 3 263 "GO:1903047" "mitotic cell cycle process" 1
0 0.0440733879482266 2 21 "GO:1903053" "regulation of extracellular matrix organization" 0.741225626740947
0 0.0283171404478825 2 13 "GO:1903055" "positive regulation of extracellular matrix organization" 0.688951310861423
0 0.00346392571364532 5 7 "GO:1903238;GO:1903236;GO:0002691" "regulation of cellular extravasation" 0.259638554216867
0 0.170124748118454 2 111 "GO:1903311" "regulation of mRNA metabolic process" 0.933893129770992
0 0.0704864609569414 3 33 "GO:1903312" "negative regulation of mRNA metabolic process" 0.810237068965517
0 0.101552577969654 4 71 "GO:1903322;GO:0031398" "positive regulation of protein modification by small protein conjugation or removal" 0.876815642458101
0 0.15600563320849 6 102 "GO:1903362" "regulation of cellular protein catabolic process" 0.928988941548183
0 0.00861696478214508 5 28 "GO:1903426" "regulation of reactive oxygen species biosynthetic process" 0.4
0 0.0664743714092478 3 9 "GO:1903427" "negative regulation of reactive oxygen species biosynthetic process" 0.809843400447427
0 0.00598980106253111 2 11 "GO:1903428" "positive regulation of reactive oxygen species biosynthetic process" 0.329059829059829
0 0.0648914461169768 3 58 "GO:1903522" "regulation of blood circulation" 0.806334841628959
0 0.458297942421725 2 88 "GO:1903792;GO:0043271" "negative regulation of ion transport" 1
0 0.0376339436015478 4 5 "GO:1903817" "negative regulation of voltage-gated potassium channel activity" 0.707099697885196
0 0.292401337374787 2 209 "GO:1903827" "regulation of cellular protein localization" 0.981056701030928
0 0.146673434451698 2 24 "GO:1903959" "regulation of anion transmembrane transport" 0.92411003236246
0 0.0775367596927761 2 12 "GO:1903961" "positive regulation of anion transmembrane transport" 0.836041666666667
0 0.0199754783422086 6 9 "GO:1904026" "regulation of collagen fibril organization" 0.596205357142857
0 0.0449476358639221 4 6 "GO:1904294;GO:1904292" "regulation of ERAD pathway" 0.724393530997305
0 0.0368376688437847 6 12 "GO:1904705" "regulation of vascular associated smooth muscle cell proliferation" 0.728006329113924
0 0.0219997565490542 2 7 "GO:1904707" "positive regulation of vascular associated smooth muscle cell proliferation" 0.614618644067797
0 0.0219997565490542 2 7 "GO:1904752;GO:1904754" "regulation of vascular associated smooth muscle cell migration" 0.614618644067797
0 0.00888899003048298 2 19 "GO:1904996;GO:1904994" "positive regulation of leukocyte adhesion to vascular endothelial cell" 0.41
0 0.218160736417675 4 33 "GO:1905897" "regulation of response to endoplasmic reticulum stress" 0.959774964838256
0 0.10100937687779 2 14 "GO:1905898" "positive regulation of response to endoplasmic reticulum stress" 0.879026217228464
0 0.234087507215758 5 29 "GO:1990830;GO:1990823" "response to leukemia inhibitory factor" 0.966322314049587
0 0.0291557740120293 2 419 "GO:2000026" "regulation of multicellular organismal development" 0.695387453874539
0 0.0258884820784954 2 51 "GO:2000027" "regulation of animal organ morphogenesis" 0.682329317269076
0 0.00808730331279283 2 58 "GO:2000045;GO:1902806" "regulation of cell cycle G1/S phase transition" 0.382014388489209
0 0.0798214858226519 4 28 "GO:2000134;GO:1902807" "negative regulation of cell cycle G1/S phase transition" 0.835889570552147
0 0.00503412860756722 2 57 "GO:2000377" "regulation of reactive oxygen species metabolic process" 0.313235294117647
0 0.0105745726196518 2 20 "GO:2000378" "negative regulation of reactive oxygen species metabolic process" 0.440123456790123
0 0.0118447046839721 2 23 "GO:2000379" "positive regulation of reactive oxygen species metabolic process" 0.476807228915663
0 0.00547089546601812 2 10 "GO:2000404;GO:2000401" "regulation of lymphocyte migration" 0.311504424778761
0 0.00388410604866461 4 7 "GO:2000406;GO:2000403;GO:0071677" "positive regulation of mononuclear cell migration" 0.269444444444444
0 0.0376339436015478 2 5 "GO:2000535" "regulation of entry of bacterium into host cell" 0.707099697885196
0 0.0521918393637088 4 7 "GO:2000811;GO:2000209" "regulation of anoikis" 0.765869017632242
0 0.191778392551702 4 87 "GO:2001020" "regulation of response to DNA damage stimulus" 0.938243831640058
0 0.0670889559085076 3 23 "GO:2001021" "negative regulation of response to DNA damage stimulus" 0.809222222222222
0 0.175546992025476 5 111 "GO:2001233" "regulation of apoptotic signaling pathway" 0.934285714285714
0 0.142755091807002 3 57 "GO:2001234" "negative regulation of apoptotic signaling pathway" 0.924386252045826
0 0.2918091411542 3 47 "GO:2001235" "positive regulation of apoptotic signaling pathway" 0.982945736434108
0 0.28687051977048 2 46 "GO:2001236" "regulation of extrinsic apoptotic signaling pathway" 0.983919270833333
0 0.10772055158832 2 15 "GO:2001238" "positive regulation of extrinsic apoptotic signaling pathway" 0.888594890510949
0 0.0593564079222086 2 55 "GO:2001242" "regulation of intrinsic apoptotic signaling pathway" 0.785647058823529
0 0.0798214858226519 4 28 "GO:2001243" "negative regulation of intrinsic apoptotic signaling pathway" 0.835889570552147
0 0.152943910628544 4 22 "GO:2001244" "positive regulation of intrinsic apoptotic signaling pathway" 0.928742038216561
0 0.281884220626014 3 45 "GO:2001257" "regulation of cation channel activity" 0.985255570117955
0 0.120951933137925 4 17 "GO:2001258;GO:1904063;GO:0032413;GO:0032410" "negative regulation of ion transmembrane transporter activity" 0.900346620450607
0 1 6 9 "GO:0000002" "mitochondrial genome maintenance" 1
0 1 1 8 "GO:0000003" "reproduction" 1
0 1 2 5 "GO:0000012" "single strand break repair" 1
0 1 4 43 "GO:0000018" "regulation of DNA recombination" 1
0 1 4 14 "GO:0000027" "ribosomal large subunit assembly" 1
0 1 4 7 "GO:0000028" "ribosomal small subunit assembly" 1
0 1 2 12 "GO:0000038" "very long-chain fatty acid metabolic process" 1
0 1 5 29 "GO:0000041" "transition metal ion transport" 1
0 1 2 37 "GO:0000045;GO:1905037" "autophagosome organization" 1
0 1 6 6 "GO:0000054;GO:0033750;GO:0071428;GO:0071426" "rRNA-containing ribonucleoprotein complex export from nucleus" 1
0 1 4 9 "GO:0000070;GO:0000819" "sister chromatid segregation" 1
0 1 2 65 "GO:0000075;GO:0007093" "cell cycle checkpoint" 1
0 1 7 47 "GO:0000077;GO:0031570" "DNA integrity checkpoint" 1
0 1 2 22 "GO:0000079;GO:1904029" "regulation of cyclin-dependent protein kinase activity" 1
0 1 2 29 "GO:0000082;GO:0044843" "G1/S transition of mitotic cell cycle" 1
0 1 6 6 "GO:0000083" "regulation of transcription involved in G1/S transition of mitotic cell cycle" 1
0 1 4 18 "GO:0000086;GO:0044839" "cell cycle G2/M phase transition" 1
0 1 3 5 "GO:0000098" "sulfur amino acid catabolic process" 1
0 1 4 48 "GO:0000132;GO:0040001;GO:0051294;GO:0051293;GO:0051653" "establishment of spindle localization" 1
0 1 2 48 "GO:0000165" "MAPK cascade" 1
0 1 2 19 "GO:0000184" "nuclear-transcribed mRNA catabolic process, nonsense-mediated decay" 1
0 1 2 6 "GO:0000212" "meiotic spindle organization" 1
0 1 2 198 "GO:0000226" "microtubule cytoskeleton organization" 1
0 1 5 6 "GO:0000244" "spliceosomal tri-snRNP complex assembly" 1
0 1 7 10 "GO:0000245" "spliceosomal complex assembly" 1
0 1 2 7 "GO:0000272" "polysaccharide catabolic process" 1
0 1 3 52 "GO:0000278" "mitotic cell cycle" 1
0 1 4 32 "GO:0000281" "mitotic cytokinesis" 1
0 1 3 7 "GO:0000289" "nuclear-transcribed mRNA poly(A) tail shortening" 1
0 1 3 12 "GO:0000291;GO:0034427" "nuclear-transcribed mRNA catabolic process, exonucleolytic" 1
0 1 6 5 "GO:0000301" "retrograde transport, vesicle recycling within Golgi" 1
0 1 4 67 "GO:0000302" "response to reactive oxygen species" 1
0 1 5 5 "GO:0000338" "protein deneddylation" 1
0 1 3 8 "GO:0000380" "alternative mRNA splicing, via spliceosome" 1
0 1 3 33 "GO:0000381" "regulation of alternative mRNA splicing, via spliceosome" 1
